,NrArticolo,NrOrdineProduzione,Descrizione,NrAreaProduzione,Risorsa,TempoRisorsa,CostoOrarioRisorsa,QuantitydiOutput,NrMovimentoMP,CodiceMP,QuantityMPImpiegata,ImportoCostoTotaleMP
2199,ART0001813,ODP17-01277,Tornitura,A20,RIS14,2.0,51.0,4.0,24501,ART0005227,378.0,55.57
2200,ART0001813,ODP17-01277,Fresatura,A30,RIS7,1.5,51.0,4.0,24501,ART0005227,378.0,55.57
2201,ART0001813,ODP17-01277,Controllo qualità,CQ,RIS16,0.0,12.75,4.0,24501,ART0005227,378.0,55.57
2202,ART0001813,ODP17-10505,Tornitura,A20,RIS14,1.5,51.0,5.0,34097,ART0005227,475.0,36.48
2203,ART0001813,ODP17-10505,Tornitura,A20,RIS14,1.0,51.0,0.0,34097,ART0005227,475.0,36.48
2204,ART0001813,ODP17-10505,Fresatura,A30,RIS7,1.75,51.0,5.0,34097,ART0005227,475.0,36.48
2205,ART0001813,ODP17-10505,Controllo qualità,CQ,RIS16,0.0,12.75,5.0,34097,ART0005227,475.0,36.48
2206,ART0001817,ODP16-14758,Fresatura,A30,RIS7,3.25,51.0,0.0,22493,ART0005227,975.0,141.01
2207,ART0001817,ODP16-14758,Fresatura,A30,RIS7,0.5,51.0,3.0,22493,ART0005227,975.0,141.01
2208,ART0001821,ODP17-04799,Fresatura,A30,RIS7,1.25,51.0,0.0,27830,ART0005649,440.0,0.0
2209,ART0001821,ODP17-04799,Fresatura,A30,RIS7,0.5,51.0,2.0,27830,ART0005649,440.0,0.0
2210,ART0001821,ODP17-04799,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,27830,ART0005649,440.0,0.0
2211,ART0001821,ODP17-10501,Tornitura,A20,RIS14,1.5,51.0,0.0,33247,ART0005649,660.0,151.43
2212,ART0001821,ODP17-10501,Tornitura,A20,RIS14,4.5,51.0,3.0,33247,ART0005649,660.0,151.43
2213,ART0001821,ODP17-10501,Fresatura,A30,RIS7,0.5,51.0,0.0,33247,ART0005649,660.0,151.43
2214,ART0001821,ODP17-10501,Fresatura,A30,RIS7,1.75,51.0,3.0,33247,ART0005649,660.0,151.43
2215,ART0001821,ODP17-10501,Controllo qualità,CQ,RIS16,0.0,12.75,3.0,33247,ART0005649,660.0,151.43
2216,ART0001825,ODP17-10503,Tornitura,A20,RIS14,1.0,51.0,1.0,33211,ART0005227,86.0,6.6
2217,ART0001825,ODP17-10503,Fresatura,A30,RIS7,1.5,51.0,1.0,33211,ART0005227,86.0,6.6
2218,ART0001825,ODP17-10503,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,33211,ART0005227,86.0,6.6
2219,ART0001829,ODP17-02941,Tornitura,A20,RIS14,2.0,51.0,1.0,25780,ART0005328,183.0,30.1
2220,ART0001829,ODP17-02941,Fresatura,A30,RIS9,1.0,42.5,1.0,25780,ART0005328,183.0,30.1
2221,ART0001829,ODP17-02941,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,25780,ART0005328,183.0,30.1
2222,ART0001830,ODP17-02757,Tornitura,A20,RIS14,2.5,51.0,2.0,25528,ART0005227,300.0,44.1
2223,ART0001830,ODP17-02757,Fresatura,A30,RIS7,1.25,51.0,2.0,25528,ART0005227,300.0,44.1
2224,ART0001830,ODP17-02757,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,25528,ART0005227,300.0,44.1
2225,ART0001830,ODP17-05734,Fresatura,A30,RIS7,0.75,51.0,0.0,28571,ART0005227,900.0,125.28
2226,ART0001830,ODP17-05734,Tornitura,A20,RIS14,3.0,51.0,6.0,28571,ART0005227,900.0,125.28
2227,ART0001830,ODP17-05734,Tornitura,A20,RIS14,-3.0,51.0,0.0,28571,ART0005227,900.0,125.28
2228,ART0001830,ODP17-05734,Tornitura,A20,RIS14,3.0,51.0,0.0,28571,ART0005227,900.0,125.28
2229,ART0001830,ODP17-05734,Fresatura,A30,RIS7,1.75,51.0,6.0,28571,ART0005227,900.0,125.28
2230,ART0001830,ODP17-05734,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,28571,ART0005227,900.0,125.28
2231,ART0001830,ODP17-10690,Fresatura,A30,RIS7,1.75,51.0,4.0,33572,ART0005227,600.0,46.08
2232,ART0001830,ODP17-10690,Controllo qualità,CQ,RIS16,0.0,12.75,4.0,33572,ART0005227,600.0,46.08
2233,ART0001832,ODP17-05185,Fresatura,A30,RIS7,2.25,51.0,2.0,28044,ART0005227,340.0,52.45
2234,ART0001832,ODP17-05185,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,28044,ART0005227,340.0,52.45
2235,ART0001832,ODP17-07834,Fresatura,A30,RIS7,1.75,51.0,2.0,29749,ART0005227,340.0,26.11
2236,ART0001832,ODP17-07834,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,29749,ART0005227,340.0,26.11
2237,ART0001832,ODP17-11266,Fresatura,A30,RIS7,2.25,51.0,0.0,34156,ART0005227,1050.0,80.64
2238,ART0001832,ODP17-11266,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,34156,ART0005227,1050.0,80.64
2239,ART0001837,ODP17-08400,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,30150,ART0005759,414.0,120.25
2240,ART0001837,ODP17-08400,Fresatura,A30,RIS7,4.75,51.0,0.0,30150,ART0005759,414.0,120.25
2241,ART0001837,ODP17-08400,Fresatura,A30,RIS7,1.75,51.0,1.0,30150,ART0005759,414.0,120.25
2242,ART0001840,ODP17-09770,Tornitura,A20,RIS14,3.0,51.0,1.0,32707,ART0005204,235.0,52.14
2243,ART0001840,ODP17-09770,Fresatura,A30,RIS7,2.5,51.0,1.0,32707,ART0005204,235.0,52.14
2244,ART0001840,ODP17-09770,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,32707,ART0005204,235.0,52.14
2245,ART0001841,ODP17-10699,Tornitura,A20,RIS14,1.0,51.0,1.0,33681,ART0005409,260.0,88.09
2246,ART0001841,ODP17-10699,Tornitura,A20,RIS14,3.0,51.0,0.0,33681,ART0005409,260.0,88.09
2247,ART0001841,ODP17-10699,Fresatura,A30,RIS7,2.25,51.0,1.0,33681,ART0005409,260.0,88.09
2248,ART0001841,ODP17-10699,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,33681,ART0005409,260.0,88.09
2249,ART0001866,ODP17-01092,Fresatura,A30,RIS7,2.25,51.0,0.0,23381,ART0005160,6800.0,1467.44
2250,ART0001866,ODP17-01092,Tornitura,A20,RIS14,4.5,51.0,40.0,23381,ART0005160,6800.0,1467.44
2251,ART0001866,ODP17-01092,Tornitura,A20,RIS14,9.5,51.0,0.0,23381,ART0005160,6800.0,1467.44
2252,ART0001866,ODP17-01092,Tornitura,A20,RIS14,8.5,51.0,0.0,23381,ART0005160,6800.0,1467.44
2253,ART0001866,ODP17-01092,Tornitura,A20,RIS14,5.0,51.0,0.0,23381,ART0005160,6800.0,1467.44
2254,ART0001866,ODP17-01092,Fresatura,A30,RIS7,7.75,51.0,0.0,23381,ART0005160,6800.0,1467.44
2255,ART0001866,ODP17-01092,Fresatura,A30,RIS7,5.0,51.0,40.0,23381,ART0005160,6800.0,1467.44
2256,ART0001866,ODP17-01092,Brocciatura / stozzatrice,A33,RIS13,2.5,42.5,40.0,23381,ART0005160,6800.0,1467.44
2257,ART0001866,ODP17-01092,Rettifica,A34,RIS13,10.0,42.5,0.0,23381,ART0005160,6800.0,1467.44
2258,ART0001866,ODP17-01092,Controllo qualità,CQ,RIS16,0.0,12.75,40.0,23381,ART0005160,6800.0,1467.44
2259,ART0001866,ODP17-04829,Tornitura,A20,RIS1,8.0,68.0,0.0,27791,ART0005160,2672.0,571.03
2260,ART0001866,ODP17-04829,Tornitura,A20,RIS1,6.0,68.0,0.0,27791,ART0005160,2672.0,571.03
2261,ART0001866,ODP17-04829,Tornitura,A20,RIS1,5.0,68.0,0.0,27791,ART0005160,2672.0,571.03
2262,ART0001866,ODP17-04829,Tornitura,A20,RIS1,2.0,68.0,16.0,27791,ART0005160,2672.0,571.03
2263,ART0001866,ODP17-04829,Fresatura,A30,RIS1,0.0001,68.0,0.0,27791,ART0005160,2672.0,571.03
2264,ART0001866,ODP17-04829,Brocciatura / stozzatrice,A33,RIS1,0.5,51.0,16.0,27791,ART0005160,2672.0,571.03
2265,ART0001866,ODP17-08040,Tornitura,A20,RIS1,4.0,68.0,0.0,29756,ART0005160,2975.0,635.8
2266,ART0001866,ODP17-08040,Tornitura,A20,RIS1,4.0,68.0,0.0,29757,ART0005160,175.0,37.4
2267,ART0001866,ODP17-08040,Tornitura,A20,RIS1,5.0,68.0,0.0,29756,ART0005160,2975.0,635.8
2268,ART0001866,ODP17-08040,Tornitura,A20,RIS1,5.0,68.0,0.0,29757,ART0005160,175.0,37.4
2269,ART0001866,ODP17-08040,Tornitura,A20,RIS1,3.0,68.0,0.0,29756,ART0005160,2975.0,635.8
2270,ART0001866,ODP17-08040,Tornitura,A20,RIS1,3.0,68.0,0.0,29757,ART0005160,175.0,37.4
2271,ART0001866,ODP17-08040,Tornitura,A20,RIS1,5.0,68.0,18.0,29756,ART0005160,2975.0,635.8
2272,ART0001866,ODP17-08040,Tornitura,A20,RIS1,5.0,68.0,18.0,29757,ART0005160,175.0,37.4
2273,ART0001866,ODP17-08040,Fresatura,A30,RIS1,1e-05,68.0,0.0,29756,ART0005160,2975.0,635.8
2274,ART0001866,ODP17-08040,Fresatura,A30,RIS1,1e-05,68.0,0.0,29757,ART0005160,175.0,37.4
2275,ART0001866,ODP17-08040,Tornitura,A20,RIS1,2.0,68.0,0.0,29756,ART0005160,2975.0,635.8
2276,ART0001866,ODP17-08040,Tornitura,A20,RIS1,2.0,68.0,0.0,29757,ART0005160,175.0,37.4
2277,ART0001866,ODP17-08040,Brocciatura / stozzatrice,A33,RIS1,0.5,51.0,18.0,29756,ART0005160,2975.0,635.8
2278,ART0001866,ODP17-08040,Brocciatura / stozzatrice,A33,RIS1,0.5,51.0,18.0,29757,ART0005160,175.0,37.4
2279,ART0001866,ODP17-08040,Controllo qualità,CQ,RIS16,0.0,12.75,17.0,29756,ART0005160,2975.0,635.8
2280,ART0001866,ODP17-08040,Controllo qualità,CQ,RIS16,0.0,12.75,17.0,29757,ART0005160,175.0,37.4
2281,ART0001866,ODP17-10489,Tornitura,A20,RIS1,4.0,68.0,0.0,32865,ART0005160,3400.0,745.12
2282,ART0001866,ODP17-10489,Tornitura,A20,RIS1,6.0,68.0,0.0,32865,ART0005160,3400.0,745.12
2283,ART0001866,ODP17-10489,Tornitura,A20,RIS1,6.0,68.0,20.0,32865,ART0005160,3400.0,745.12
2284,ART0001866,ODP17-10489,Fresatura,A30,RIS1,0.0001,68.0,0.0,32865,ART0005160,3400.0,745.12
2285,ART0001866,ODP17-10489,Controllo qualità,CQ,RIS16,0.0,12.75,20.0,32865,ART0005160,3400.0,745.12
2286,ART0001868,ODP17-02386,Fresatura,A30,RIS7,5.25,51.0,0.0,24542,ART0005434,8000.0,142.46
2287,ART0001868,ODP17-02386,Tornitura,A20,RIS14,1.0,51.0,50.0,24542,ART0005434,8000.0,142.46
2288,ART0001868,ODP17-02386,Tornitura,A20,RIS14,8.5,51.0,0.0,24542,ART0005434,8000.0,142.46
2289,ART0001868,ODP17-02386,Tornitura,A20,RIS14,1.5,51.0,0.0,24542,ART0005434,8000.0,142.46
2290,ART0001868,ODP17-02386,Fresatura,A30,RIS7,3.0,51.0,50.0,24542,ART0005434,8000.0,142.46
2291,ART0001868,ODP17-02386,Tornitura,A20,RIS14,-8.5,51.0,0.0,24542,ART0005434,8000.0,142.46
2292,ART0001868,ODP17-05535,Tornitura,A20,RIS1,8.0,68.0,0.0,28248,ART0005434,8000.0,148.53
2293,ART0001868,ODP17-05535,Tornitura,A20,RIS1,9.0,68.0,0.0,28248,ART0005434,8000.0,148.53
2294,ART0001868,ODP17-05535,Tornitura,A20,RIS1,3.0,68.0,50.0,28248,ART0005434,8000.0,148.53
2295,ART0001868,ODP17-05535,Fresatura,A30,RIS1,0.0001,68.0,0.0,28248,ART0005434,8000.0,148.53
2296,ART0001868,ODP17-05535,Controllo qualità,CQ,RIS16,0.0,12.75,50.0,28248,ART0005434,8000.0,148.53
2297,ART0001868,ODP17-10871,Tornitura,A20,RIS1,2.0,68.0,0.0,34081,ART0005434,8000.0,158.66
2298,ART0001868,ODP17-10871,Tornitura,A20,RIS1,6.0,68.0,0.0,34081,ART0005434,8000.0,158.66
2299,ART0001868,ODP17-10871,Tornitura,A20,RIS1,3.0,68.0,0.0,34081,ART0005434,8000.0,158.66
2300,ART0001868,ODP17-10871,Tornitura,A20,RIS1,2.0,68.0,50.0,34081,ART0005434,8000.0,158.66
2301,ART0001868,ODP17-15078,Tornitura,A20,RIS1,6.0,68.0,0.0,35502,ART0005434,8480.0,177.99
2302,ART0001868,ODP17-15078,Tornitura,A20,RIS1,7.0,68.0,0.0,35502,ART0005434,8480.0,177.99
2303,ART0001868,ODP17-15078,Tornitura,A20,RIS1,5.0,68.0,0.0,35502,ART0005434,8480.0,177.99
2304,ART0001868,ODP17-15078,Tornitura,A20,RIS1,2.0,68.0,53.0,35502,ART0005434,8480.0,177.99
2305,ART0001868,ODP17-15078,Controllo qualità,CQ,RIS16,0.0,12.75,53.0,35502,ART0005434,8480.0,177.99
2306,ART0001869,ODP17-03730,Fresatura,A30,RIS7,1.75,51.0,0.0,27094,ART0001074,220.0,37.78
2307,ART0001869,ODP17-03730,Tornitura,A20,RIS14,3.0,51.0,2.0,27094,ART0001074,220.0,37.78
2308,ART0001869,ODP17-03730,Fresatura,A30,RIS7,0.5,51.0,2.0,27094,ART0001074,220.0,37.78
2309,ART0001869,ODP17-03730,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,27094,ART0001074,220.0,37.78
2310,ART0001872,ODP17-10288,Tornitura,A20,RIS14,2.5,51.0,12.0,32519,ART0005835,3000.0,0.0
2311,ART0001872,ODP17-10288,Fresatura,A30,RIS7,7.25,51.0,12.0,32519,ART0005835,3000.0,0.0
2312,ART0001872,ODP17-10508,Tornitura,A20,RIS1,8.0,68.0,0.0,32838,ART0005348,2500.0,62.33
2313,ART0001872,ODP17-10508,Tornitura,A20,RIS1,2.0,68.0,10.0,32838,ART0005348,2500.0,62.33
2314,ART0001872,ODP17-10508,Fresatura,A30,RIS1,0.001,68.0,0.0,32838,ART0005348,2500.0,62.33
2315,ART0001873,ODP17-04558,Tornitura,A20,RIS14,3.5,51.0,2.0,27470,ART0005245,650.0,40.36
2316,ART0001873,ODP17-04558,Fresatura,A30,RIS7,3.25,51.0,2.0,27470,ART0005245,650.0,40.36
2317,ART0001873,ODP17-08762,Tornitura,A20,RIS14,1.0,51.0,5.0,29948,ART0005488,1625.0,111.15
2318,ART0001873,ODP17-08762,Tornitura,A20,RIS14,2.5,51.0,0.0,29948,ART0005488,1625.0,111.15
2319,ART0001873,ODP17-08762,Fresatura,A30,RIS7,1.0,51.0,0.0,29948,ART0005488,1625.0,111.15
2320,ART0001873,ODP17-08762,Fresatura,A30,RIS7,4.25,51.0,5.0,29948,ART0005488,1625.0,111.15
2321,ART0001873,ODP17-08762,Controllo qualità,CQ,RIS16,0.0,12.75,5.0,29948,ART0005488,1625.0,111.15
2322,ART0001874,ODP17-01406,Tornitura,A20,RIS2,0.5,68.0,1.0,24156,ART0005410,135.0,16.51
2323,ART0001874,ODP17-01406,Tornitura,A20,RIS1,1.5,68.0,0.0,24156,ART0005410,135.0,16.51
2324,ART0001874,ODP17-01406,Fresatura,A30,RIS7,2.0,51.0,1.0,24156,ART0005410,135.0,16.51
2325,ART0001874,ODP17-01406,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,24156,ART0005410,135.0,16.51
2326,ART0001877,ODP17-09820,Tornitura,A20,RIS1,8.0,68.0,0.0,32352,ART0005154,2430.0,135.38
2327,ART0001877,ODP17-09820,Tornitura,A20,RIS1,4.0,68.0,0.0,32352,ART0005154,2430.0,135.38
2328,ART0001877,ODP17-09820,Tornitura,A20,RIS1,4.0,68.0,18.0,32352,ART0005154,2430.0,135.38
2329,ART0001877,ODP17-09820,Fresatura,A30,RIS1,0.0001,68.0,0.0,32352,ART0005154,2430.0,135.38
2330,ART0001877,ODP17-09820,Controllo qualità,CQ,RIS16,0.0,12.75,18.0,32352,ART0005154,2430.0,135.38
2331,ART0001880,ODP17-03844,Tornitura,A20,RIS14,2.0,51.0,2.0,27077,ART0005154,260.0,14.13
2332,ART0001880,ODP17-03844,Fresatura,A30,RIS7,1.75,51.0,2.0,27077,ART0005154,260.0,14.13
2333,ART0001880,ODP17-03844,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,27077,ART0005154,260.0,14.13
2334,ART0001880,ODP17-07318,Tornitura,A20,RIS14,3.0,51.0,3.0,29132,ART0005154,375.0,20.38
2335,ART0001880,ODP17-07318,Fresatura,A30,RIS7,1.75,51.0,3.0,29132,ART0005154,375.0,20.38
2336,ART0001882,ODP17-09766,Tornitura,A20,RIS14,1.5,51.0,2.0,32731,ART0005824,210.0,28.98
2337,ART0001882,ODP17-09766,Tornitura,A20,RIS14,0.5,51.0,0.0,32731,ART0005824,210.0,28.98
2338,ART0001882,ODP17-09766,Fresatura,A30,RIS7,1.25,51.0,0.0,32731,ART0005824,210.0,28.98
2339,ART0001882,ODP17-09766,Fresatura,A30,RIS7,1.5,51.0,2.0,32731,ART0005824,210.0,28.98
2340,ART0001882,ODP17-09766,Fresatura,A30,RIS1,0.5,68.0,0.0,32731,ART0005824,210.0,28.98
2341,ART0001882,ODP17-09766,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,32731,ART0005824,210.0,28.98
2342,ART0001884,ODP16-16047,Controllo qualità,CQ,RIS16,0.0,12.75,7.0,22276,ART0005142,805.0,48.42
2343,ART0001884,ODP17-05348,Tornitura,A20,RIS14,4.5,51.0,10.0,28346,ART0005154,1150.0,62.51
2344,ART0001884,ODP17-05348,Fresatura,A30,RIS7,4.25,51.0,0.0,28346,ART0005154,1150.0,62.51
2345,ART0001884,ODP17-05348,Fresatura,A30,RIS7,1.0,51.0,10.0,28346,ART0005154,1150.0,62.51
2346,ART0001884,ODP17-05348,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,28346,ART0005154,1150.0,62.51
2347,ART0001885,ODP17-13019,Tornitura,A20,RIS1,6.0,68.0,5.0,34814,ART0005249,550.0,38.33
2348,ART0001885,ODP17-13019,Fresatura,A30,RIS1,0.0001,68.0,0.0,34814,ART0005249,550.0,38.33
2349,ART0001885,ODP17-13019,Tornitura,A20,RIS1,1.0,68.0,0.0,34814,ART0005249,550.0,38.33
2350,ART0001885,ODP17-13019,Controllo qualità,CQ,RIS16,0.0,12.75,5.0,34814,ART0005249,550.0,38.33
2351,ART0001886,ODP16-17386,Tornitura,A20,RIS14,4.0,51.0,15.0,23219,ART0005333,2925.0,0.0
2352,ART0001886,ODP16-17386,Tornitura,A20,RIS14,3.0,51.0,0.0,23219,ART0005333,2925.0,0.0
2353,ART0001886,ODP16-17386,Fresatura,A30,RIS7,5.0,51.0,0.0,23219,ART0005333,2925.0,0.0
2354,ART0001886,ODP16-17386,Fresatura,A30,RIS7,2.75,51.0,15.0,23219,ART0005333,2925.0,0.0
2355,ART0001886,ODP17-01410,Tornitura,A20,RIS14,2.0,51.0,15.0,24444,ART0001082,2925.0,58.34
2356,ART0001886,ODP17-01410,Tornitura,A20,RIS14,3.5,51.0,0.0,24444,ART0001082,2925.0,58.34
2357,ART0001886,ODP17-01410,Fresatura,A30,RIS9,1.75,42.5,0.0,24444,ART0001082,2925.0,58.34
2358,ART0001886,ODP16-17386,Controllo qualità,CQ,RIS16,0.0,12.75,15.0,23219,ART0005333,2925.0,0.0
2359,ART0001886,ODP17-01410,Fresatura,A30,RIS9,3.15,42.5,15.0,24444,ART0001082,2925.0,58.34
2360,ART0001886,ODP17-01410,Fresatura,A30,RIS7,1.25,51.0,0.0,24444,ART0001082,2925.0,58.34
2361,ART0001886,ODP17-01410,Controllo qualità,CQ,RIS16,0.0,12.75,12.0,24444,ART0001082,2925.0,58.34
2362,ART0001886,ODP17-03845,Tornitura,A20,RIS14,2.5,51.0,15.0,26884,ART0005434,2880.0,53.23
2363,ART0001886,ODP17-03845,Tornitura,A20,RIS14,1.5,51.0,0.0,26884,ART0005434,2880.0,53.23
2364,ART0001886,ODP17-03845,Fresatura,A30,RIS7,3.5,51.0,0.0,26884,ART0005434,2880.0,53.23
2365,ART0001886,ODP17-03845,Fresatura,A30,RIS7,3.5,51.0,15.0,26884,ART0005434,2880.0,53.23
2366,ART0001886,ODP17-03845,Controllo qualità,CQ,RIS16,0.0,12.75,15.0,26884,ART0005434,2880.0,53.23
2367,ART0001886,ODP17-06375,Tornitura,A20,RIS1,8.0,68.0,15.0,28706,ART0005434,2880.0,55.38
2368,ART0001886,ODP17-06375,Fresatura,A30,RIS1,0.0001,68.0,0.0,28706,ART0005434,2880.0,55.38
2369,ART0001886,ODP17-06375,Controllo qualità,CQ,RIS16,0.0,12.75,15.0,28706,ART0005434,2880.0,55.38
2370,ART0001886,ODP17-09161,Tornitura,A20,RIS1,4.0,68.0,0.0,31425,ART0005434,3120.0,61.47
2371,ART0001886,ODP17-09161,Tornitura,A20,RIS1,7.0,68.0,16.0,31425,ART0005434,3120.0,61.47
2372,ART0001886,ODP17-09161,Fresatura,A30,RIS1,0.001,68.0,16.0,31425,ART0005434,3120.0,61.47
2373,ART0001886,ODP17-09161,Controllo qualità,CQ,RIS16,0.0,12.75,16.0,31425,ART0005434,3120.0,61.47
2374,ART0001889,ODP17-03075,Tornitura,A20,RIS14,2.0,51.0,2.0,25930,ART0005161,180.0,24.65
2375,ART0001889,ODP17-03075,Fresatura,A30,RIS9,1.0,42.5,0.0,25930,ART0005161,180.0,24.65
2376,ART0001889,ODP17-03075,Fresatura,A30,RIS9,0.75,42.5,2.0,25930,ART0005161,180.0,24.65
2377,ART0001889,ODP17-03577,Tornitura,A20,RIS14,3.0,51.0,4.0,26894,ART0005161,360.0,49.29
2378,ART0001889,ODP17-03577,Fresatura,A30,RIS7,1.25,51.0,4.0,26894,ART0005161,360.0,49.29
2379,ART0001889,ODP17-03577,Controllo qualità,CQ,RIS16,0.0,12.75,4.0,26894,ART0005161,360.0,49.29
2380,ART0001890,ODP17-06373,Tornitura,A20,RIS14,2.0,51.0,2.0,28716,ART0005667,230.0,9.57
2381,ART0001890,ODP17-06373,Tornitura,A20,RIS2,0.75,68.0,0.0,28716,ART0005667,230.0,9.57
2382,ART0001890,ODP17-06373,Fresatura,A30,RIS7,1.25,51.0,0.0,28716,ART0005667,230.0,9.57
2383,ART0001890,ODP17-06373,Fresatura,A30,RIS7,0.25,51.0,2.0,28716,ART0005667,230.0,9.57
2384,ART0001890,ODP17-06373,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,28716,ART0005667,230.0,9.57
2385,ART0001891,ODP16-14652,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,22266,ART0005188,640.0,9.01
2386,ART0001895,ODP17-01509,Tornitura,A20,RIS14,3.0,51.0,6.0,24168,ART0005249,510.0,0.0
2387,ART0001895,ODP17-01509,Fresatura,A30,RIS7,3.0,51.0,6.0,24168,ART0005249,510.0,0.0
2388,ART0001895,ODP17-01509,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,24168,ART0005249,510.0,0.0
2389,ART0001895,ODP17-08862,Tornitura,A20,RIS14,3.5,51.0,8.0,30943,ART0005249,680.0,47.4
2390,ART0001895,ODP17-08862,Fresatura,A30,RIS7,2.75,51.0,0.0,30943,ART0005249,680.0,47.4
2391,ART0001895,ODP17-08862,Fresatura,A30,RIS7,1.0,51.0,8.0,30943,ART0005249,680.0,47.4
2392,ART0001895,ODP17-08862,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,30943,ART0005249,680.0,47.4
2393,ART0001897,ODP16-17384,Tornitura,A20,RIS14,2.0,51.0,15.0,23157,ART0005154,2175.0,87.73
2394,ART0001897,ODP16-17384,Tornitura,A20,RIS14,4.5,51.0,0.0,23157,ART0005154,2175.0,87.73
2395,ART0001897,ODP16-17384,Fresatura,A30,RIS7,4.5,51.0,0.0,23157,ART0005154,2175.0,87.73
2396,ART0001897,ODP16-17384,Fresatura,A30,RIS7,3.0,51.0,15.0,23157,ART0005154,2175.0,87.73
2397,ART0001897,ODP16-17384,Controllo qualità,CQ,RIS16,0.0,12.75,15.0,23157,ART0005154,2175.0,87.73
2398,ART0001897,ODP17-02385,Fresatura,A30,RIS7,2.5,51.0,0.0,25289,ART0005154,3000.0,73.04
2399,ART0001897,ODP17-02385,Tornitura,A20,RIS14,7.5,51.0,20.0,25289,ART0005154,3000.0,73.04
2400,ART0001897,ODP17-02385,Fresatura,A30,RIS7,6.5,51.0,20.0,25289,ART0005154,3000.0,73.04
2401,ART0001897,ODP17-02385,Fresatura,A30,RIS7,0.25,51.0,0.0,25289,ART0005154,3000.0,73.04
2402,ART0001897,ODP17-02385,Controllo qualità,CQ,RIS16,0.0,12.75,20.0,25289,ART0005154,3000.0,73.04
2403,ART0001897,ODP17-04829,Tornitura,A20,RIS1,8.0,68.0,0.0,27789,ART0005154,3150.0,171.21
2404,ART0001897,ODP17-04829,Tornitura,A20,RIS1,7.0,68.0,21.0,27789,ART0005154,3150.0,171.21
2405,ART0001897,ODP17-08916,Tornitura,A20,RIS1,8.0,68.0,0.0,30593,ART0005154,3000.0,163.73
2406,ART0001897,ODP17-08916,Tornitura,A20,RIS1,5.0,68.0,20.0,30593,ART0005154,3000.0,163.73
2407,ART0001897,ODP17-08916,Fresatura,A30,RIS1,1e-05,68.0,0.0,30593,ART0005154,3000.0,163.73
2408,ART0001897,ODP17-12824,Tornitura,A20,RIS1,5.0,68.0,0.0,34670,ART0005154,3000.0,177.32
2409,ART0001897,ODP17-12824,Tornitura,A20,RIS1,9.0,68.0,0.0,34670,ART0005154,3000.0,177.32
2410,ART0001897,ODP17-12824,Tornitura,A20,RIS1,2.0,68.0,20.0,34670,ART0005154,3000.0,177.32
2411,ART0001897,ODP17-12824,Fresatura,A30,RIS1,0.0001,68.0,20.0,34670,ART0005154,3000.0,177.32
2412,ART0001897,ODP17-12824,Controllo qualità,CQ,RIS16,0.0,12.75,20.0,34670,ART0005154,3000.0,177.32
2413,ART0001898,ODP17-01982,Tornitura,A20,RIS14,6.0,51.0,8.0,24509,ART0005161,920.0,139.08
2414,ART0001898,ODP17-01982,Fresatura,A30,RIS7,4.0,51.0,8.0,24509,ART0005161,920.0,139.08
2415,ART0001898,ODP17-01982,Brocciatura / stozzatrice,A33,RIS13,1.0,42.5,8.0,24509,ART0005161,920.0,139.08
2416,ART0001898,ODP17-01982,Fresatura,A30,RIS7,1.25,51.0,0.0,24509,ART0005161,920.0,139.08
2417,ART0001898,ODP17-02529,Tornitura,A20,RIS14,4.0,51.0,10.0,25668,ART0005161,1150.0,165.24
2418,ART0001898,ODP17-02529,Tornitura,A20,RIS14,2.0,51.0,0.0,25668,ART0005161,1150.0,165.24
2419,ART0001898,ODP17-02529,Fresatura,A30,RIS7,4.5,51.0,0.0,25668,ART0005161,1150.0,165.24
2420,ART0001898,ODP17-02529,Fresatura,A30,RIS7,1.5,51.0,10.0,25668,ART0005161,1150.0,165.24
2421,ART0001898,ODP17-02529,Brocciatura / stozzatrice,A33,RIS13,1.0,42.5,10.0,25668,ART0005161,1150.0,165.24
2422,ART0001898,ODP17-01982,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,24509,ART0005161,920.0,139.08
2423,ART0001898,ODP17-02529,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,25668,ART0005161,1150.0,165.24
2424,ART0001898,ODP17-09806,Tornitura,A20,RIS14,5.0,51.0,8.0,32421,ART0005161,575.0,78.73
