,NrMovimento,Budget/cons,CodiceMP,NrArticolo,NrDocumento,QuantityMPImpiegata,ImportoCostoTOTALE
2407,21918,BUDGET,ART0001395,ART0001017,ODP16-16663,1.0,7.5
2408,21919,BUDGET,ART0003832,ART0001017,ODP16-16663,3.0,8.25
2409,21920,BUDGET,ART0005163,ART0001017,ODP16-16663,1.0,0.53
2410,49984,CONSUNTIVO,ART0001767,ART0001017,ODP18-07659,1.0,75.9
2411,49985,CONSUNTIVO,ART0001879,ART0001017,ODP18-07659,1.0,149.12
2412,49986,CONSUNTIVO,ART0001395,ART0001017,ODP18-07659,1.0,3.23
2413,49987,CONSUNTIVO,ART0003832,ART0001017,ODP18-07659,3.0,8.61
2414,49988,CONSUNTIVO,ART0005163,ART0001017,ODP18-07659,1.0,0.53
2415,34816,BUDGET,ART0001766,ART0001018,ODP17-13015,1.0,212.41
2416,34817,BUDGET,ART0001878,ART0001018,ODP17-13015,1.0,191.0
2417,34818,BUDGET,ART0003832,ART0001018,ODP17-13015,3.0,8.61
2418,48858,CONSUNTIVO,ART0001766,ART0001018,ODP18-06812,1.0,85.23
2419,48859,CONSUNTIVO,ART0001878,ART0001018,ODP18-06812,1.0,251.38
2420,48860,CONSUNTIVO,ART0003832,ART0001018,ODP18-06812,3.0,8.61
2421,65751,CONSUNTIVO,ART0001766,ART0001018,ODP19-06146,1.0,187.75
2422,65752,CONSUNTIVO,ART0001878,ART0001018,ODP19-06146,1.0,251.38
2423,65753,CONSUNTIVO,ART0003832,ART0001018,ODP19-06146,3.0,8.4
2424,26930,BUDGET,ART0005590,ART0001046,ODP17-04046,340.0,0.0
2425,26931,BUDGET,ART0005591,ART0001046,ODP17-04046,240.0,4.32
2426,34823,BUDGET,ART0005591,ART0001046,ODP17-14454,225.0,4.05
2427,39472,CONSUNTIVO,ART0006038,ART0001046,ODP18-02348,342.0,9.34
2428,39473,CONSUNTIVO,ART0005216,ART0001046,ODP18-02348,6.0,0.0
2429,39474,CONSUNTIVO,ART0006038,ART0001046,ODP18-02348,341.0,9.32
2430,44161,CONSUNTIVO,ART0005591,ART0001046,ODP18-05376,1035.0,20.01
2431,44162,CONSUNTIVO,ART0006242,ART0001046,ODP18-05376,1539.0,26.71
2432,50388,CONSUNTIVO,ART0005591,ART0001046,ODP18-07882,1624.0,26.09
2433,50389,CONSUNTIVO,ART0006242,ART0001046,ODP18-07882,2394.0,41.54
2434,26928,BUDGET,ART0005588,ART0001047,ODP17-04046,270.0,12.4
2435,26929,BUDGET,ART0005589,ART0001047,ODP17-04046,240.0,7.83
2436,29334,BUDGET,ART0005588,ART0001047,ODP17-07949,280.0,12.86
2437,29335,BUDGET,ART0005589,ART0001047,ODP17-07949,240.0,7.83
2438,37553,CONSUNTIVO,ART0005588,ART0001047,ODP17-16064,540.0,24.8
2439,37554,CONSUNTIVO,ART0005589,ART0001047,ODP17-16064,480.0,15.66
2440,39475,CONSUNTIVO,ART0005588,ART0001047,ODP18-02627,816.0,37.47
2441,39476,CONSUNTIVO,ART0005589,ART0001047,ODP18-02627,708.0,27.01
2442,44163,CONSUNTIVO,ART0005588,ART0001047,ODP18-05376,1496.0,68.69
2443,44164,CONSUNTIVO,ART0005589,ART0001047,ODP18-05376,1298.0,49.52
2444,50390,CONSUNTIVO,ART0005588,ART0001047,ODP18-07882,1088.0,38.59
2445,50391,CONSUNTIVO,ART0005589,ART0001047,ODP18-07882,944.0,30.49
2446,26937,BUDGET,ART0005213,ART0001095,ODP17-04046,15.0,1.23
2447,26938,BUDGET,ART0005417,ART0001095,ODP17-04046,30.0,0.39
2448,46325,CONSUNTIVO,ART0005213,ART0001095,ODP18-06010,20.0,2.6
2449,46326,CONSUNTIVO,ART0006129,ART0001095,ODP18-06010,78.0,0.0
2450,55641,CONSUNTIVO,ART0005213,ART0001095,ODP18-08611,60.0,7.79
2451,55642,CONSUNTIVO,ART0006129,ART0001095,ODP18-08611,312.0,0.0
2452,33871,BUDGET,ART0005160,ART0001099,ODP17-11229,1060.0,255.53
2453,56419,CONSUNTIVO,ART0006637,ART0001099,ODP19-01740,1827.0,345.51
2454,63062,CONSUNTIVO,ART0006637,ART0001099,ODP19-05227,1305.0,245.79
2455,33872,BUDGET,ART0005568,ART0001100,ODP17-11229,328.0,33.98
2456,63063,CONSUNTIVO,ART0005568,ART0001100,ODP19-05227,328.0,14.21
2457,33874,BUDGET,ART0005154,ART0001102,ODP17-11229,308.0,18.21
2458,56420,CONSUNTIVO,ART0006359,ART0001102,ODP19-01740,553.0,28.3
2459,63803,CONSUNTIVO,ART0006359,ART0001102,ODP19-05752,150.0,6.94
2460,33876,BUDGET,ART0005154,ART0001104,ODP17-11229,332.0,19.62
2461,56422,CONSUNTIVO,ART0006359,ART0001104,ODP19-01740,595.0,30.45
2462,63804,CONSUNTIVO,ART0006359,ART0001104,ODP19-05752,170.0,7.86
2463,27393,BUDGET,ART0005619,ART0001110,ODP17-04390,1.0,12.0
2464,46767,CONSUNTIVO,ART0005619,ART0001110,ODP18-06105,5.0,65.0
2465,57165,CONSUNTIVO,ART0005619,ART0001110,ODP19-01863,4.0,52.0
2466,27396,BUDGET,ART0001074,ART0001113,ODP17-04390,25.0,4.29
2467,46768,CONSUNTIVO,ART0005514,ART0001113,ODP18-06105,200.0,39.27
2468,63805,CONSUNTIVO,ART0005514,ART0001113,ODP19-05510,154.0,30.23
2469,27400,BUDGET,ART0005623,ART0001117,ODP17-04390,1.0,30.0
2470,27401,BUDGET,ART0005624,ART0001117,ODP17-04390,275.0,119.0
2471,29327,BUDGET,ART0005707,ART0001117,ODP17-08197,8.0,240.0
2472,29328,BUDGET,ART0005624,ART0001117,ODP17-08197,2040.0,882.74
2473,46769,CONSUNTIVO,ART0005707,ART0001117,ODP18-06105,5.0,162.0
2474,46770,CONSUNTIVO,ART0005624,ART0001117,ODP18-06105,1260.0,609.55
2475,57166,CONSUNTIVO,ART0005707,ART0001117,ODP19-01863,2.0,66.0
2476,57167,CONSUNTIVO,ART0005624,ART0001117,ODP19-01863,510.0,274.51
2477,63806,CONSUNTIVO,ART0005624,ART0001117,ODP19-05510,255.0,109.01
2478,63807,CONSUNTIVO,ART0005707,ART0001117,ODP19-05510,1.0,33.0
2479,66060,CONSUNTIVO,ART0005624,ART0001117,ODP19-06297,259.0,122.01
2480,66061,CONSUNTIVO,ART0005707,ART0001117,ODP19-06297,1.0,33.0
2481,27418,BUDGET,ART0005633,ART0001129,ODP17-04390,2.0,31.0
2482,59450,CONSUNTIVO,ART0006765,ART0001129,ODP19-02605,2.0,15.0
2483,27914,BUDGET,ART0005637,ART0001149,ODP17-05186,1080.0,14.51
2484,32033,BUDGET,ART0005637,ART0001149,ODP17-09784,1380.0,18.54
2485,42367,CONSUNTIVO,ART0005637,ART0001149,ODP18-04317,1508.0,20.26
2486,52046,CONSUNTIVO,ART0006481,ART0001149,ODP18-08798,1740.0,32.19
2487,22284,BUDGET,ART0005229,ART0001154,ODP16-17335,3625.0,27.19
2488,26621,BUDGET,ART0005229,ART0001154,ODP17-03979,4500.0,33.75
2489,28806,BUDGET,ART0005229,ART0001154,ODP17-07895,625.0,4.74
2490,34172,BUDGET,ART0005229,ART0001154,ODP17-12600,5875.0,44.55
2491,47906,CONSUNTIVO,ART0005229,ART0001154,ODP18-06281,3402.0,22.68
2492,27096,BUDGET,ART0005595,ART0001162,ODP17-04147,205.0,134.54
2493,31953,BUDGET,ART0005595,ART0001162,ODP17-09767,200.0,131.26
2494,43275,CONSUNTIVO,ART0005595,ART0001162,ODP18-05310,200.0,131.26
2495,54484,CONSUNTIVO,ART0005595,ART0001162,ODP19-01427,200.0,131.26
2496,29677,BUDGET,ART0005721,ART0001164,ODP17-08616,3.0,28.5
2497,29678,BUDGET,ART0001082,ART0001164,ODP17-08616,795.0,15.86
2498,44483,CONSUNTIVO,ART0006077,ART0001164,ODP18-04233,3.0,24.0
2499,44484,CONSUNTIVO,ART0001082,ART0001164,ODP18-04233,798.0,22.13
2500,27458,BUDGET,ART0005634,ART0001170,ODP17-04118,1.0,20.71
2501,27459,BUDGET,ART0001082,ART0001170,ODP17-04118,380.0,7.58
2502,28234,BUDGET,ART0005634,ART0001170,ODP17-06127,1.0,12.0
2503,54451,CONSUNTIVO,ART0006574,ART0001170,ODP19-00647,1.0,10.5
2504,54452,CONSUNTIVO,ART0001082,ART0001170,ODP19-00647,380.0,8.68
2505,58021,CONSUNTIVO,ART0006574,ART0001170,ODP19-02318,2.0,21.5
2506,58022,CONSUNTIVO,ART0001082,ART0001170,ODP19-02318,760.0,17.36
2507,28237,BUDGET,ART0005675,ART0001174,ODP17-06127,300.0,12.48
2508,28238,BUDGET,ART0005676,ART0001174,ODP17-06127,2.0,66.0
2509,54454,CONSUNTIVO,ART0005675,ART0001174,ODP19-00647,150.0,6.24
2510,54455,CONSUNTIVO,ART0005676,ART0001174,ODP19-00647,1.0,33.0
2511,54456,CONSUNTIVO,ART0005216,ART0001174,ODP19-00647,1.0,0.0
2512,58024,CONSUNTIVO,ART0005676,ART0001174,ODP19-02221,6.0,102.0
2513,58025,CONSUNTIVO,ART0005675,ART0001174,ODP19-02221,900.0,37.44
2514,58026,CONSUNTIVO,ART0006681,ART0001174,ODP19-02221,135.0,8.13
2515,58027,CONSUNTIVO,ART0006102,ART0001174,ODP19-02221,135.0,11.45
2516,21928,BUDGET,ART0005166,ART0001180,ODP16-14655,525.0,4.21
2517,25755,BUDGET,ART0005483,ART0001180,ODP17-02710,630.0,0.0
2518,43134,CONSUNTIVO,ART0005166,ART0001180,ODP18-03196,1128.0,9.04
2519,56954,CONSUNTIVO,ART0005510,ART0001180,ODP19-01741,1170.0,15.11
2520,25766,BUDGET,ART0005484,ART0001185,ODP17-03076,352.0,0.0
2521,32855,BUDGET,ART0005158,ART0001185,ODP17-10614,860.0,46.78
2522,37024,CONSUNTIVO,ART0006002,ART0001185,ODP17-16302,890.0,38.06
2523,45305,CONSUNTIVO,ART0006002,ART0001185,ODP18-05322,1068.0,45.67
2524,58241,CONSUNTIVO,ART0006002,ART0001185,ODP19-01583,2047.0,104.03
2525,60113,CONSUNTIVO,ART0006002,ART0001185,ODP19-02615,979.0,49.99
2526,66741,CONSUNTIVO,ART0006002,ART0001185,ODP19-06224,900.0,53.9
2527,22307,BUDGET,ART0005230,ART0001188,ODP16-17333,60.0,1.17
2528,50724,CONSUNTIVO,ART0005230,ART0001188,ODP18-08027,177.0,3.43
2529,27550,BUDGET,ART0005513,ART0001190,ODP17-05019,1380.0,4.66
2530,47009,CONSUNTIVO,ART0005513,ART0001190,ODP18-06012,1374.0,4.63
2531,33459,BUDGET,ART0005634,ART0001202,ODP17-11972,1.0,12.0
2532,33460,BUDGET,ART0005868,ART0001202,ODP17-11972,430.0,65.23
2533,47899,CONSUNTIVO,ART0005666,ART0001202,ODP18-06281,1.0,17.0
2534,47900,CONSUNTIVO,ART0005439,ART0001202,ODP18-06281,430.0,70.14
2535,33461,BUDGET,ART0005727,ART0001203,ODP17-11972,1.0,30.0
2536,33462,BUDGET,ART0005411,ART0001203,ODP17-11972,480.0,43.52
2537,47901,CONSUNTIVO,ART0005727,ART0001203,ODP18-06281,1.0,16.0
2538,47902,CONSUNTIVO,ART0005411,ART0001203,ODP18-06281,465.0,51.17
2539,34159,BUDGET,ART0005568,ART0001208,ODP17-12364,82.0,8.5
2540,46732,CONSUNTIVO,ART0005341,ART0001208,ODP18-06107,164.0,5.25
2541,22308,BUDGET,ART0005160,ART0001214,ODP16-17333,140.0,30.68
2542,42545,CONSUNTIVO,ART0005479,ART0001214,ODP18-04218,1.0,4.5
2543,42546,CONSUNTIVO,ART0005263,ART0001214,ODP18-04218,140.0,16.17
2544,45208,CONSUNTIVO,ART0005872,ART0001214,ODP18-05974,1.0,4.5
2545,45209,CONSUNTIVO,ART0005263,ART0001214,ODP18-05974,141.0,16.28
2546,46726,CONSUNTIVO,ART0005263,ART0001214,ODP18-06118,140.0,16.17
2547,46727,CONSUNTIVO,ART0005249,ART0001214,ODP18-06118,140.0,10.5
2548,46728,CONSUNTIVO,ART0005160,ART0001214,ODP18-06118,34.0,7.92
2549,50725,CONSUNTIVO,ART0005479,ART0001214,ODP18-08027,1.0,4.5
2550,50726,CONSUNTIVO,ART0005249,ART0001214,ODP18-08027,138.0,10.35
2551,34420,BUDGET,ART0005504,ART0001215,ODP17-12158,510.0,42.27
2552,66293,CONSUNTIVO,ART0005504,ART0001215,ODP19-06418,492.0,55.79
2553,26798,BUDGET,ART0005583,ART0001218,ODP17-04800,275.0,1.03
2554,37810,CONSUNTIVO,ART0005583,ART0001218,ODP18-02086,271.0,1.02
2555,32843,BUDGET,ART0005844,ART0001219,ODP17-10446,290.0,9.77
2556,47035,CONSUNTIVO,ART0005844,ART0001219,ODP18-06051,288.0,9.71
2557,22419,BUDGET,ART0005247,ART0001228,ODP16-17337,235.0,0.56
2558,34821,BUDGET,ART0005247,ART0001228,ODP17-13309,235.0,0.56
2559,52765,CONSUNTIVO,ART0005247,ART0001228,ODP18-08806,236.0,0.56
2560,53619,CONSUNTIVO,ART0005247,ART0001228,ODP19-00251,235.0,0.56
2561,65758,CONSUNTIVO,ART0005247,ART0001228,ODP19-06232,3555.0,14.05
2562,65759,CONSUNTIVO,ART0007130,ART0001228,ODP19-06232,15.0,22.5
2563,22420,BUDGET,ART0005248,ART0001238,ODP16-17337,360.0,3.6
2564,34822,BUDGET,ART0005925,ART0001238,ODP17-13309,360.0,1.5
2565,53620,CONSUNTIVO,ART0005925,ART0001238,ODP19-00251,361.0,1.5
2566,30921,BUDGET,ART0005788,ART0001244,ODP17-08965,1.0,28.0
2567,30922,BUDGET,ART0005239,ART0001244,ODP17-08965,200.0,31.0
2568,34976,BUDGET,ART0005788,ART0001244,ODP17-15494,1.0,28.0
2569,34977,BUDGET,ART0005239,ART0001244,ODP17-15494,205.0,31.77
2570,39460,CONSUNTIVO,ART0005239,ART0001244,ODP18-02218,207.0,32.08
2571,39461,CONSUNTIVO,ART0005788,ART0001244,ODP18-02218,1.0,28.0
2572,23384,BUDGET,ART0005340,ART0001249,ODP17-01401,530.0,5.71
2573,35474,BUDGET,ART0005340,ART0001249,ODP17-15310,1070.0,11.52
2574,66077,CONSUNTIVO,ART0005340,ART0001249,ODP19-06056,530.0,5.71
2575,25631,BUDGET,ART0005348,ART0001252,ODP17-02892,490.0,12.22
2576,30092,BUDGET,ART0005348,ART0001252,ODP17-08763,750.0,18.7
2577,32652,BUDGET,ART0001082,ART0001252,ODP17-10449,540.0,10.77
2578,40716,CONSUNTIVO,ART0005186,ART0001252,ODP18-03143,250.0,8.31
2579,41664,CONSUNTIVO,ART0005577,ART0001252,ODP18-03672,741.0,23.01
2580,48753,CONSUNTIVO,ART0005577,ART0001252,ODP18-06828,741.0,23.01
2581,59647,CONSUNTIVO,ART0005186,ART0001252,ODP19-02986,735.0,23.08
2582,22252,BUDGET,ART0005218,ART0001253,ODP16-15711,670.0,5.92
2583,47915,CONSUNTIVO,ART0005218,ART0001253,ODP18-06176,662.0,5.85
2584,24511,BUDGET,ART0005247,ART0001261,ODP17-02388,110.0,0.26
2585,32638,BUDGET,ART0005247,ART0001261,ODP17-10448,110.0,0.26
2586,36927,CONSUNTIVO,ART0005247,ART0001261,ODP17-16296,218.0,0.52
2587,38913,CONSUNTIVO,ART0005744,ART0001261,ODP18-02239,222.0,0.23
2588,42113,CONSUNTIVO,ART0005744,ART0001261,ODP18-04294,444.0,0.45
2589,45878,CONSUNTIVO,ART0005744,ART0001261,ODP18-05952,555.0,0.57
2590,24513,BUDGET,ART0005247,ART0001263,ODP17-02388,200.0,0.47
2591,32641,BUDGET,ART0005247,ART0001263,ODP17-10448,185.0,0.44
2592,36929,CONSUNTIVO,ART0005247,ART0001263,ODP17-16296,364.0,0.86
2593,38914,CONSUNTIVO,ART0005247,ART0001263,ODP18-02239,372.0,0.88
2594,42114,CONSUNTIVO,ART0005247,ART0001263,ODP18-04294,744.0,1.76
2595,45879,CONSUNTIVO,ART0005247,ART0001263,ODP18-05952,930.0,2.2
2596,26049,BUDGET,ART0005493,ART0001264,ODP17-02891,305.0,0.82
2597,40728,CONSUNTIVO,ART0005493,ART0001264,ODP18-03239,301.0,0.81
2598,44459,CONSUNTIVO,ART0005493,ART0001264,ODP18-05509,301.0,0.81
2599,26467,BUDGET,ART0005544,ART0001265,ODP17-03125,450.0,328.0
2600,43283,CONSUNTIVO,ART0005544,ART0001265,ODP18-04819,450.0,420.25
2601,26468,BUDGET,ART0005545,ART0001266,ODP17-03125,750.0,72.0
2602,43284,CONSUNTIVO,ART0005545,ART0001266,ODP18-04819,750.0,87.75
2603,25517,BUDGET,ART0005340,ART0001267,ODP17-03149,235.0,2.53
2604,58009,CONSUNTIVO,ART0005340,ART0001267,ODP19-01726,231.0,2.49
2605,27128,BUDGET,ART0005416,ART0001272,ODP17-04828,1815.0,143.3
2606,44865,CONSUNTIVO,ART0005416,ART0001272,ODP18-05328,1789.0,168.16
2607,32691,BUDGET,ART0005493,ART0001276,ODP17-10510,135.0,0.36
2608,59648,CONSUNTIVO,ART0005493,ART0001276,ODP19-02986,134.0,0.36
2609,29073,BUDGET,ART0005703,ART0001277,ODP17-08124,480.0,1.19
2610,49085,CONSUNTIVO,ART0005703,ART0001277,ODP18-07358,476.0,1.18
2611,30923,BUDGET,ART0005703,ART0001290,ODP17-08965,480.0,1.19
2612,39462,CONSUNTIVO,ART0005703,ART0001290,ODP18-02218,476.0,1.18
2613,30850,BUDGET,ART0005493,ART0001294,ODP17-09247,765.0,2.07
2614,31954,BUDGET,ART0005493,ART0001294,ODP17-09767,260.0,0.7
2615,44498,CONSUNTIVO,ART0005493,ART0001294,ODP18-05483,257.0,0.69
2616,25670,BUDGET,ART0005190,ART0001391,ODP17-02529,234.0,22.75
2617,44480,CONSUNTIVO,ART0006164,ART0001391,ODP18-05315,120.0,5.45
2618,27664,BUDGET,ART0001078,ART0001409,ODP17-05018,263.0,5.47
2619,38300,CONSUNTIVO,ART0001078,ART0001409,ODP18-01599,180.0,5.32
2620,47652,CONSUNTIVO,ART0001078,ART0001409,ODP18-06817,240.0,7.1
2621,58983,CONSUNTIVO,ART0001078,ART0001409,ODP19-02500,433.0,12.81
2622,25220,BUDGET,ART0005451,ART0001422,ODP17-02267,1200.0,18.96
2623,39334,CONSUNTIVO,ART0005451,ART0001422,ODP18-02964,1040.0,16.43
2624,29576,BUDGET,ART0005716,ART0001427,ODP17-08436,96.0,0.14
2625,37802,CONSUNTIVO,ART0005716,ART0001427,ODP18-00266,114.0,0.17
2626,37816,CONSUNTIVO,ART0005716,ART0001427,ODP18-02257,80.0,0.12
2627,40092,CONSUNTIVO,ART0005716,ART0001427,ODP18-03468,176.0,0.26
2628,57110,CONSUNTIVO,ART0005716,ART0001427,ODP19-01947,334.0,0.49
2629,59774,CONSUNTIVO,ART0005716,ART0001427,ODP19-02799,530.0,0.78
2630,32354,BUDGET,ART0005681,ART0001429,ODP17-09820,222.0,7.35
2631,44969,CONSUNTIVO,ART0005216,ART0001429,ODP18-05312,20.0,0.0
2632,46433,CONSUNTIVO,ART0005310,ART0001429,ODP18-05953,201.0,8.83
2633,26622,BUDGET,ART0005291,ART0001433,ODP17-03979,800.0,6.12
2634,28807,BUDGET,ART0005614,ART0001433,ODP17-07895,1100.0,5.75
2635,51437,CONSUNTIVO,ART0005241,ART0001433,ODP18-08306,1000.0,4.48
2636,31448,BUDGET,ART0005144,ART0001441,ODP17-09442,30.0,23.33
2637,41029,CONSUNTIVO,ART0005144,ART0001441,ODP18-03259,32.0,24.89
2638,27552,BUDGET,ART0005637,ART0001492,ODP17-05019,60.0,0.81
2639,47014,CONSUNTIVO,ART0001081,ART0001492,ODP18-06012,66.0,0.39
2640,25534,BUDGET,ART0005144,ART0001493,ODP17-02572,23.0,17.25
2641,34431,BUDGET,ART0005144,ART0001493,ODP17-11008,23.0,17.89
2642,63227,CONSUNTIVO,ART0006367,ART0001493,ODP19-02865,55.0,41.16
2643,64311,CONSUNTIVO,ART0005144,ART0001493,ODP19-04861,100.0,77.78
2644,25633,BUDGET,ART0005471,ART0001497,ODP17-02892,16.0,10.75
2645,30093,BUDGET,ART0005471,ART0001497,ODP17-08763,24.0,16.13
2646,32653,BUDGET,ART0005277,ART0001497,ODP17-10449,16.0,15.01
2647,40717,CONSUNTIVO,ART0005216,ART0001497,ODP18-03143,2.0,0.0
2648,48755,CONSUNTIVO,ART0005144,ART0001497,ODP18-06820,33.0,25.67
2649,54720,CONSUNTIVO,ART0005216,ART0001497,ODP19-01121,2.0,0.0
2650,59649,CONSUNTIVO,ART0005216,ART0001497,ODP19-02986,1.0,0.0
2651,22807,BUDGET,ART0005277,ART0001500,ODP17-00272,12.0,9.57
2652,43822,CONSUNTIVO,ART0006139,ART0001500,ODP18-05153,15.0,34.08
2653,25529,BUDGET,ART0005227,ART0001514,ODP17-02757,90.0,13.23
2654,28572,BUDGET,ART0005227,ART0001514,ODP17-05734,258.0,19.81
2655,33573,BUDGET,ART0005227,ART0001514,ODP17-10690,172.0,13.21
2656,43789,CONSUNTIVO,ART0005328,ART0001514,ODP18-05152,352.0,68.7
2657,45329,CONSUNTIVO,ART0005328,ART0001514,ODP18-05512,264.0,51.52
2658,54695,CONSUNTIVO,ART0005216,ART0001514,ODP19-00621,5.0,0.0
2659,58987,CONSUNTIVO,ART0005227,ART0001514,ODP19-02500,168.0,30.12
2660,65722,CONSUNTIVO,ART0005328,ART0001514,ODP19-05844,126.0,23.86
2661,26469,BUDGET,ART0005546,ART0001515,ODP17-03125,1.0,25.0
2662,43285,CONSUNTIVO,ART0005546,ART0001515,ODP18-04819,1.0,25.0
2663,29317,BUDGET,ART0005346,ART0001520,ODP17-07948,16.0,3.91
2664,40701,CONSUNTIVO,ART0005216,ART0001520,ODP18-02960,9.0,0.0
2665,42125,CONSUNTIVO,ART0005346,ART0001520,ODP18-03943,133.0,32.48
2666,44169,CONSUNTIVO,ART0005346,ART0001520,ODP18-05327,300.0,73.26
2667,30829,BUDGET,ART0005144,ART0001534,ODP17-09243,16.0,12.0
2668,66274,CONSUNTIVO,ART0005144,ART0001534,ODP19-05754,32.0,24.88
2669,30830,BUDGET,ART0005325,ART0001535,ODP17-09243,400.0,1.96
2670,66275,CONSUNTIVO,ART0005325,ART0001535,ODP19-05754,470.0,2.52
2671,25756,BUDGET,ART0005167,ART0001566,ODP17-02710,2610.0,1.22
2672,43135,CONSUNTIVO,ART0005296,ART0001566,ODP18-03196,2190.0,0.95
2673,57610,CONSUNTIVO,ART0005296,ART0001566,ODP19-01579,3942.0,1.71
2674,57611,CONSUNTIVO,ART0005917,ART0001566,ODP19-01579,438.0,0.26
2675,33409,BUDGET,ART0005314,ART0001575,ODP17-13201,2240.0,0.8
2676,34083,BUDGET,ART0005314,ART0001575,ODP17-14423,1080.0,0.39
2677,35334,BUDGET,ART0005314,ART0001575,ODP17-15387,2700.0,0.97
2678,36853,CONSUNTIVO,ART0005314,ART0001575,ODP18-01600,4320.0,1.54
2679,44503,CONSUNTIVO,ART0005314,ART0001575,ODP18-05729,2700.0,1.2
2680,47467,CONSUNTIVO,ART0005314,ART0001575,ODP18-06586,8100.0,3.62
2681,53235,CONSUNTIVO,ART0005314,ART0001575,ODP18-08454,2700.0,1.2
2682,57103,CONSUNTIVO,ART0005314,ART0001575,ODP19-02011,2700.0,1.21
2683,60081,CONSUNTIVO,ART0005314,ART0001575,ODP19-03302,2700.0,1.21
2684,60125,CONSUNTIVO,ART0005314,ART0001575,ODP19-03181,2700.0,1.21
2685,62678,CONSUNTIVO,ART0005314,ART0001575,ODP19-05542,2751.0,1.23
2686,63505,CONSUNTIVO,ART0005314,ART0001575,ODP19-05755,2640.0,1.18
2687,66417,CONSUNTIVO,ART0005314,ART0001575,ODP19-06150,2640.0,1.18
2688,24516,BUDGET,ART0005296,ART0001587,ODP17-02388,465.0,0.18
2689,28192,BUDGET,ART0005296,ART0001587,ODP17-07203,900.0,0.34
2690,32644,BUDGET,ART0005296,ART0001587,ODP17-10448,450.0,0.17
2691,38915,CONSUNTIVO,ART0005216,ART0001587,ODP18-02239,3.0,0.0
2692,38916,CONSUNTIVO,ART0005296,ART0001587,ODP18-02239,462.0,0.2
2693,42361,CONSUNTIVO,ART0005296,ART0001587,ODP18-04782,924.0,0.4
2694,49961,CONSUNTIVO,ART0005296,ART0001587,ODP18-07922,453.0,0.2
2695,29578,BUDGET,ART0005167,ART0001588,ODP17-08436,690.0,0.32
2696,37804,CONSUNTIVO,ART0005296,ART0001588,ODP18-00266,678.0,0.29
2697,26122,BUDGET,ART0005325,ART0001590,ODP17-03506,880.0,4.21
2698,27558,BUDGET,ART0005216,ART0001590,ODP17-05307,5.0,0.0
2699,28817,BUDGET,ART0005695,ART0001590,ODP17-07896,2760.0,3.83
2700,31523,BUDGET,ART0005695,ART0001590,ODP17-09823,690.0,0.96
2701,39762,CONSUNTIVO,ART0005695,ART0001590,ODP18-02725,3390.0,4.71
2702,40697,CONSUNTIVO,ART0005695,ART0001590,ODP18-03146,2025.0,2.81
2703,44502,CONSUNTIVO,ART0005695,ART0001590,ODP18-05731,5424.0,7.89
2704,23059,BUDGET,ART0005296,ART0001593,ODP17-00976,260.0,0.1
2705,29569,BUDGET,ART0005296,ART0001593,ODP17-08038,272.0,0.1
2706,45892,CONSUNTIVO,ART0005296,ART0001593,ODP18-05828,136.0,0.06
2707,45893,CONSUNTIVO,ART0005216,ART0001593,ODP18-05828,2.0,0.0
2708,34421,BUDGET,ART0005729,ART0001605,ODP17-12158,2580.0,1.72
2709,65544,CONSUNTIVO,ART0005660,ART0001605,ODP19-06418,2568.0,2.49
2710,34422,BUDGET,ART0005912,ART0001606,ODP17-12158,2520.0,7.14
2711,66333,CONSUNTIVO,ART0005912,ART0001606,ODP19-06418,2520.0,7.15
2712,27098,BUDGET,ART0005402,ART0001609,ODP17-04147,672.0,1.25
2713,49609,CONSUNTIVO,ART0005295,ART0001609,ODP18-07752,1808.0,1.31
2714,31963,BUDGET,ART0005296,ART0001610,ODP17-09266,980.0,0.37
2715,34469,BUDGET,ART0005917,ART0001610,ODP17-13152,972.0,0.58
2716,39016,CONSUNTIVO,ART0005296,ART0001610,ODP18-02138,2205.0,0.95
2717,39017,CONSUNTIVO,ART0005216,ART0001610,ODP18-02138,1.0,0.0
2718,41659,CONSUNTIVO,ART0005296,ART0001610,ODP18-04052,980.0,0.42
2719,47284,CONSUNTIVO,ART0005296,ART0001610,ODP18-06156,1964.0,0.85
2720,53949,CONSUNTIVO,ART0005296,ART0001610,ODP19-00008,1960.0,0.85
2721,59304,CONSUNTIVO,ART0006757,ART0001610,ODP19-02549,1960.0,0.0
2722,32845,BUDGET,ART0005846,ART0001612,ODP17-10446,1067.0,0.02
2723,47037,CONSUNTIVO,ART0005846,ART0001612,ODP18-06051,1118.0,0.76
2724,24947,BUDGET,ART0005316,ART0001615,ODP17-02266,8680.0,34.72
2725,43387,CONSUNTIVO,ART0005316,ART0001615,ODP18-05124,2464.0,10.27
2726,49293,CONSUNTIVO,ART0005316,ART0001615,ODP18-07472,1232.0,5.13
2727,54089,CONSUNTIVO,ART0005316,ART0001615,ODP19-01037,7392.0,28.09
2728,23742,BUDGET,ART0005356,ART0001628,ODP17-01517,1950.0,4.23
2729,34307,BUDGET,ART0005356,ART0001628,ODP17-12155,780.0,1.28
2730,42551,CONSUNTIVO,ART0005356,ART0001628,ODP18-04833,402.0,0.65
2731,25535,BUDGET,ART0005313,ART0001636,ODP17-02572,1680.0,2.02
2732,34432,BUDGET,ART0005313,ART0001636,ODP17-11008,1660.0,2.03
2733,63228,CONSUNTIVO,ART0005441,ART0001636,ODP19-02865,3344.0,5.04
