,NrArticolo,NrOrdineProduzione,Descrizione,NrAreaProduzione,Risorsa,TempoRisorsa,CostoOrarioRisorsa,QuantitydiOutput,NrMovimentoMP,CodiceMP,QuantityMPImpiegata,ImportoCostoTotaleMP
6690,ART0005026,ODP19-05870,Fresatura,A30,RIS1,0.0001,80,1.0,65022,ART0005543,163.0,44.37
6691,ART0005026,ODP19-05870,Controllo qualità,CQ,RIS16,0.0,15,1.0,65022,ART0005543,163.0,44.37
6692,ART0005028,ODP18-04817,Tornitura,A20,RIS14,3.0,60,3.0,42434,ART0005712,576.0,142.82
6693,ART0005028,ODP18-04817,Tornitura,A20,RIS14,2.0,60,0.0,42434,ART0005712,576.0,142.82
6694,ART0005028,ODP18-04817,Fresatura,A30,RIS5,5.5,50,3.0,42434,ART0005712,576.0,142.82
6695,ART0005028,ODP18-04817,Controllo qualità,CQ,RIS16,0.0,15,3.0,42434,ART0005712,576.0,142.82
6696,ART0005029,ODP18-04394,Tornitura,A20,RIS2,1.25,80,1.0,42747,ART0005664,508.0,52.27
6697,ART0005029,ODP18-04394,Tornitura,A20,RIS2,1.25,80,1.0,42748,ART0005666,1.0,17.0
6698,ART0005029,ODP18-04394,Tornitura,A20,RIS2,1.5,80,0.0,42747,ART0005664,508.0,52.27
6699,ART0005029,ODP18-04394,Tornitura,A20,RIS2,1.5,80,0.0,42748,ART0005666,1.0,17.0
6700,ART0005029,ODP18-04394,Controllo qualità,CQ,RIS16,0.0,15,1.0,42747,ART0005664,508.0,52.27
6701,ART0005029,ODP18-04394,Controllo qualità,CQ,RIS16,0.0,15,1.0,42748,ART0005666,1.0,17.0
6702,ART0005029,ODP18-07036,Tornitura,A20,RIS2,3.0,80,2.0,49618,ART0005664,1012.0,104.12
6703,ART0005029,ODP18-07036,Tornitura,A20,RIS2,3.0,80,2.0,49619,ART0005666,2.0,35.0
6704,ART0005029,ODP18-07036,Tornitura,A20,RIS2,3.0,80,2.0,49620,ART0006359,52.0,2.73
6705,ART0005029,ODP18-07036,Tornitura,A20,RIS2,1.25,80,0.0,49618,ART0005664,1012.0,104.12
6706,ART0005029,ODP18-07036,Tornitura,A20,RIS2,1.25,80,0.0,49619,ART0005666,2.0,35.0
6707,ART0005029,ODP18-07036,Tornitura,A20,RIS2,1.25,80,0.0,49620,ART0006359,52.0,2.73
6708,ART0005029,ODP18-07036,Saldatura,A11,RIS3,0.83,50,2.0,49618,ART0005664,1012.0,104.12
6709,ART0005029,ODP18-07036,Saldatura,A11,RIS3,0.83,50,2.0,49619,ART0005666,2.0,35.0
6710,ART0005029,ODP18-07036,Saldatura,A11,RIS3,0.83,50,2.0,49620,ART0006359,52.0,2.73
6711,ART0005029,ODP18-07036,Tornitura,A20,RIS2,2.25,80,0.0,49618,ART0005664,1012.0,104.12
6712,ART0005029,ODP18-07036,Tornitura,A20,RIS2,2.25,80,0.0,49619,ART0005666,2.0,35.0
6713,ART0005029,ODP18-07036,Tornitura,A20,RIS2,2.25,80,0.0,49620,ART0006359,52.0,2.73
6714,ART0005030,ODP17-16065,Tornitura,A20,RIS2,3.25,80,1.0,37549,ART0006017,809.0,84.95
6715,ART0005030,ODP17-16065,Tornitura,A20,RIS2,3.25,80,1.0,37550,ART0005666,1.0,17.0
6716,ART0005030,ODP17-16065,Tornitura,A20,RIS2,1.5,80,0.0,37549,ART0006017,809.0,84.95
6717,ART0005030,ODP17-16065,Tornitura,A20,RIS2,1.5,80,0.0,37550,ART0005666,1.0,17.0
6718,ART0005030,ODP17-16065,Controllo qualità,CQ,RIS16,0.0,15,1.0,37549,ART0006017,809.0,84.95
6719,ART0005030,ODP17-16065,Controllo qualità,CQ,RIS16,0.0,15,1.0,37550,ART0005666,1.0,17.0
6720,ART0005030,ODP18-02771,Tornitura,A20,RIS2,3.25,80,1.0,41712,ART0005666,1.0,17.0
6721,ART0005030,ODP18-02771,Tornitura,A20,RIS2,3.25,80,1.0,41713,ART0006017,806.0,84.63
6722,ART0005030,ODP18-02771,Tornitura,A20,RIS2,3.25,80,1.0,41714,ART0005216,1.0,0.0
6723,ART0005030,ODP18-02771,Tornitura,A20,RIS2,1.75,80,0.0,41712,ART0005666,1.0,17.0
6724,ART0005030,ODP18-02771,Tornitura,A20,RIS2,1.75,80,0.0,41713,ART0006017,806.0,84.63
6725,ART0005030,ODP18-02771,Tornitura,A20,RIS2,1.75,80,0.0,41714,ART0005216,1.0,0.0
6726,ART0005030,ODP18-02771,Controllo qualità,CQ,RIS16,0.0,15,1.0,41712,ART0005666,1.0,17.0
6727,ART0005030,ODP18-02771,Controllo qualità,CQ,RIS16,0.0,15,1.0,41713,ART0006017,806.0,84.63
6728,ART0005030,ODP18-02771,Controllo qualità,CQ,RIS16,0.0,15,1.0,41714,ART0005216,1.0,0.0
6729,ART0005030,ODP19-05233,Tornitura,A20,RIS2,0.5,80,1.0,64013,ART0005666,1.0,18.0
6730,ART0005030,ODP19-05233,Tornitura,A20,RIS2,0.5,80,1.0,64014,ART0005664,806.0,69.73
6731,ART0005030,ODP19-05233,Tornitura,A20,RIS2,0.5,80,1.0,64015,ART0005216,1.0,0.0
6732,ART0005030,ODP19-05233,Tornitura,A20,RIS2,3.25,80,0.0,64013,ART0005666,1.0,18.0
6733,ART0005030,ODP19-05233,Tornitura,A20,RIS2,3.25,80,0.0,64014,ART0005664,806.0,69.73
6734,ART0005030,ODP19-05233,Tornitura,A20,RIS2,3.25,80,0.0,64015,ART0005216,1.0,0.0
6735,ART0005030,ODP19-05233,Saldatura,A11,RIS3,0.5,50,1.0,64013,ART0005666,1.0,18.0
6736,ART0005030,ODP19-05233,Saldatura,A11,RIS3,0.5,50,1.0,64014,ART0005664,806.0,69.73
6737,ART0005030,ODP19-05233,Saldatura,A11,RIS3,0.5,50,1.0,64015,ART0005216,1.0,0.0
6738,ART0005030,ODP19-05233,Tornitura,A20,RIS2,2.75,80,0.0,64013,ART0005666,1.0,18.0
6739,ART0005030,ODP19-05233,Tornitura,A20,RIS2,2.75,80,0.0,64014,ART0005664,806.0,69.73
6740,ART0005030,ODP19-05233,Tornitura,A20,RIS2,2.75,80,0.0,64015,ART0005216,1.0,0.0
6741,ART0005030,ODP19-05233,Controllo qualità,CQ,RIS16,0.0,15,1.0,64013,ART0005666,1.0,18.0
6742,ART0005030,ODP19-05233,Controllo qualità,CQ,RIS16,0.0,15,1.0,64014,ART0005664,806.0,69.73
6743,ART0005030,ODP19-05233,Controllo qualità,CQ,RIS16,0.0,15,1.0,64015,ART0005216,1.0,0.0
6744,ART0005034,ODP18-05862,Fresatura,A30,RIS5,0.75,50,2.0,45863,ART0005631,2.0,5.0
6745,ART0005034,ODP18-05862,Controllo qualità,CQ,RIS16,0.0,15,2.0,45863,ART0005631,2.0,5.0
6746,ART0005034,ODP18-08874,Tornitura,A20,RIS1,1.0,80,3.0,53258,ART0006521,3.0,7.5
6747,ART0005034,ODP18-08874,Fresatura,A30,RIS1,0.0001,80,3.0,53258,ART0006521,3.0,7.5
6748,ART0005035,ODP18-05862,Controllo qualità,CQ,RIS16,0.0,15,2.0,45864,ART0006288,2.0,18.0
6749,ART0005035,ODP18-05862,Fresatura,A30,RIS5,0.75,50,2.0,45864,ART0006288,2.0,18.0
6750,ART0005035,ODP18-08874,Tornitura,A20,RIS1,3.0,80,3.0,53259,ART0006288,3.0,27.0
6751,ART0005035,ODP18-08874,Fresatura,A30,RIS1,0.0001,80,3.0,53259,ART0006288,3.0,27.0
6752,ART0005035,ODP18-08874,Controllo qualità,CQ,RIS16,0.0,15,3.0,53259,ART0006288,3.0,27.0
6753,ART0005036,ODP18-05862,Fresatura,A30,RIS5,0.75,50,8.0,45865,ART0006153,8.0,48.0
6754,ART0005036,ODP18-05862,Controllo qualità,CQ,RIS16,0.0,15,8.0,45865,ART0006153,8.0,48.0
6755,ART0005036,ODP18-08233,Tornitura,A20,RIS2,5.5,80,9.0,51777,ART0006153,9.0,54.0
6756,ART0005036,ODP18-08233,Tornitura,A20,RIS2,1.75,80,0.0,51777,ART0006153,9.0,54.0
6757,ART0005036,ODP18-08233,Fresatura,A30,RIS5,1.0,50,9.0,51777,ART0006153,9.0,54.0
6758,ART0005036,ODP18-08233,Controllo qualità,CQ,RIS16,0.0,15,9.0,51777,ART0006153,9.0,54.0
6759,ART0005036,ODP18-08874,Tornitura,A20,RIS1,3.0,80,0.0,53260,ART0006153,13.0,78.0
6760,ART0005036,ODP18-08874,Tornitura,A20,RIS1,3.0,80,13.0,53260,ART0006153,13.0,78.0
6761,ART0005036,ODP18-08874,Fresatura,A30,RIS1,0.0001,80,13.0,53260,ART0006153,13.0,78.0
6762,ART0005036,ODP18-08874,Controllo qualità,CQ,RIS16,0.0,15,13.0,53260,ART0006153,13.0,78.0
6763,ART0005037,ODP18-05862,Fresatura,A30,RIS5,0.75,50,8.0,45866,ART0006289,8.0,28.0
6764,ART0005037,ODP18-05862,Controllo qualità,CQ,RIS16,0.0,15,8.0,45866,ART0006289,8.0,28.0
6765,ART0005037,ODP18-08233,Tornitura,A20,RIS2,3.75,80,9.0,51778,ART0006474,9.0,31.5
6766,ART0005037,ODP18-08233,Fresatura,A30,RIS5,0.83,50,9.0,51778,ART0006474,9.0,31.5
6767,ART0005037,ODP18-08233,Controllo qualità,CQ,RIS16,0.0,15,9.0,51778,ART0006474,9.0,31.5
6768,ART0005037,ODP18-08874,Tornitura,A20,RIS1,5.0,80,13.0,53261,ART0006474,13.0,45.5
6769,ART0005037,ODP18-08874,Fresatura,A30,RIS1,0.0001,80,13.0,53261,ART0006474,13.0,45.5
6770,ART0005037,ODP18-08874,Controllo qualità,CQ,RIS16,0.0,15,13.0,53261,ART0006474,13.0,45.5
6771,ART0005037,ODP19-06489,Tornitura,A20,RIS1,1.5,80,0.0,66443,ART0006474,18.0,63.0
6772,ART0005037,ODP19-06489,Tornitura,A20,RIS1,2.0,80,18.0,66443,ART0006474,18.0,63.0
6773,ART0005037,ODP19-06489,Fresatura,A30,RIS1,0.0001,80,0.0,66443,ART0006474,18.0,63.0
6774,ART0005037,ODP19-06489,Controllo qualità,CQ,RIS16,0.0,15,18.0,66443,ART0006474,18.0,63.0
6775,ART0005091,ODP17-09833,Tornitura,A20,RIS14,2.5,60,4.0,37214,ART0005186,160.0,4.42
6776,ART0005091,ODP17-09833,Controllo qualità,CQ,RIS16,0.0,15,4.0,37214,ART0005186,160.0,4.42
6777,ART0005109,ODP17-16280,Tornitura,A20,RIS14,2.15,60,4.0,37543,ART0005154,52.0,3.07
6778,ART0005109,ODP17-16280,Tornitura,A20,RIS14,2.15,60,4.0,37544,ART0005216,2.0,0.0
6779,ART0005109,ODP17-16280,Controllo qualità,CQ,RIS16,0.0,15,4.0,37543,ART0005154,52.0,3.07
6780,ART0005109,ODP17-16280,Controllo qualità,CQ,RIS16,0.0,15,4.0,37544,ART0005216,2.0,0.0
6781,ART0005109,ODP18-06907,Tornitura,A20,RIS14,1.5,60,6.0,49427,ART0005142,174.0,11.67
6782,ART0005109,ODP18-06907,Tornitura,A20,RIS14,1.0,60,0.0,49427,ART0005142,174.0,11.67
6783,ART0005109,ODP18-06907,Controllo qualità,CQ,RIS16,0.0,15,6.0,49427,ART0005142,174.0,11.67
6784,ART0005110,ODP17-16280,Fresatura,A30,RIS9,0.16,50,0.0,37545,ART0005805,2.0,74.0
6785,ART0005110,ODP17-16280,Fresatura,A30,RIS9,0.0,50,1.0,37545,ART0005805,2.0,74.0
6786,ART0005110,ODP17-16280,Controllo qualità,CQ,RIS16,0.0,15,2.0,37545,ART0005805,2.0,74.0
6787,ART0005110,ODP18-06907,Fresatura,A30,RIS9,1.5,50,4.0,49428,ART0005805,4.0,148.0
6788,ART0005110,ODP19-01118,Fresatura,A30,RIS14,0.25,50,2.0,54780,ART0005805,2.0,40.0
6789,ART0005110,ODP19-01118,Controllo qualità,CQ,RIS16,0.0,15,2.0,54780,ART0005805,2.0,40.0
6790,ART0005110,ODP19-06489,Fresatura,A30,RIS14,0.25,50,3.0,65969,ART0005805,3.0,42.0
6791,ART0005110,ODP19-06489,Controllo qualità,CQ,RIS16,0.0,15,3.0,65969,ART0005805,3.0,42.0
6792,ART0005111,ODP17-16280,Fresatura,A30,RIS9,1.0,50,2.0,37546,ART0005806,2.0,16.0
6793,ART0005111,ODP17-16280,Controllo qualità,CQ,RIS16,0.0,15,2.0,37546,ART0005806,2.0,16.0
6794,ART0005111,ODP18-06907,Fresatura,A30,RIS4,1.0,60,4.0,49429,ART0005806,4.0,32.0
6795,ART0005111,ODP18-06907,Controllo qualità,CQ,RIS16,0.0,15,2.0,49429,ART0005806,4.0,32.0
6796,ART0005111,ODP19-01118,Fresatura,A30,RIS14,1.0,50,2.0,54781,ART0005806,2.0,16.0
6797,ART0005111,ODP19-01118,Controllo qualità,CQ,RIS16,0.0,15,2.0,54781,ART0005806,2.0,16.0
6798,ART0005112,ODP17-16280,Fresatura,A30,RIS9,1.5,50,2.0,37547,ART0005807,2.0,26.0
6799,ART0005112,ODP17-16280,Controllo qualità,CQ,RIS16,0.0,15,2.0,37547,ART0005807,2.0,26.0
6800,ART0005112,ODP18-06907,Fresatura,A30,RIS4,1.5,60,4.0,49430,ART0005807,4.0,52.0
6801,ART0005112,ODP18-06907,Controllo qualità,CQ,RIS16,0.0,15,4.0,49430,ART0005807,4.0,52.0
6802,ART0005112,ODP19-01118,Fresatura,A30,RIS14,1.0,50,2.0,54782,ART0005807,2.0,26.0
6803,ART0005112,ODP19-01118,Controllo qualità,CQ,RIS16,0.0,15,2.0,54782,ART0005807,2.0,26.0
6804,ART0005136,ODP17-11294,Fresatura,A30,RIS9,1.5,50,7.0,35884,ART0005808,500.0,9.67
6805,ART0005136,ODP17-11294,Fresatura,A30,RIS9,1.5,50,7.0,35885,ART0005906,534.0,20.93
6806,ART0005136,ODP17-11294,Fresatura,A30,RIS9,1.5,50,7.0,35886,ART0005906,200.0,7.84
6807,ART0005136,ODP17-11294,Fresatura,A30,RIS9,1.5,50,7.0,35887,ART0005509,364.0,0.73
6808,ART0005136,ODP17-11294,Fresatura,A30,RIS9,1.5,50,7.0,35888,ART0005962,4056.0,21.97
6809,ART0005136,ODP17-14483,Controllo qualità,CQ,RIS16,0.0,15,4.0,35938,ART0005176,4.0,0.0
6810,ART0005136,ODP17-16295,Tornitura,A20,RIS1,1.0,80,0.0,36527,ART0005176,2.0,0.0
6811,ART0005136,ODP18-00896,Fresatura,A30,RIS4,2.5,60,1.0,35890,ART0005963,1094.0,0.0
6812,ART0005136,ODP18-00896,Fresatura,A30,RIS4,2.5,60,1.0,35891,ART0005963,1215.0,14.75
6813,ART0005136,ODP18-00896,Fresatura,A30,RIS4,2.5,60,1.0,35892,ART0005964,1182.0,0.0
6814,ART0005136,ODP18-00896,Tornitura,A20,RIS13,4.0,80,1.0,35890,ART0005963,1094.0,0.0
6815,ART0005136,ODP18-00896,Tornitura,A20,RIS13,4.0,80,1.0,35891,ART0005963,1215.0,14.75
6816,ART0005136,ODP18-00896,Tornitura,A20,RIS13,4.0,80,1.0,35892,ART0005964,1182.0,0.0
6817,ART0005136,ODP18-00896,Fresatura,A30,RIS4,3.0,60,0.0,35890,ART0005963,1094.0,0.0
6818,ART0005136,ODP18-00896,Fresatura,A30,RIS4,3.0,60,0.0,35891,ART0005963,1215.0,14.75
6819,ART0005136,ODP18-00896,Fresatura,A30,RIS4,3.0,60,0.0,35892,ART0005964,1182.0,0.0
6820,ART0005136,ODP18-00896,Tornitura,A20,RIS2,1.5,80,0.0,35890,ART0005963,1094.0,0.0
6821,ART0005136,ODP18-00896,Tornitura,A20,RIS2,1.5,80,0.0,35891,ART0005963,1215.0,14.75
6822,ART0005136,ODP18-00896,Tornitura,A20,RIS2,1.5,80,0.0,35892,ART0005964,1182.0,0.0
6823,ART0005136,ODP18-00896,Tornitura,A20,RIS2,3.75,80,0.0,35890,ART0005963,1094.0,0.0
6824,ART0005136,ODP18-00896,Tornitura,A20,RIS2,3.75,80,0.0,35891,ART0005963,1215.0,14.75
6825,ART0005136,ODP18-00896,Tornitura,A20,RIS2,3.75,80,0.0,35892,ART0005964,1182.0,0.0
6826,ART0005136,ODP18-00896,Tornitura,A20,RIS2,0.75,80,0.0,35890,ART0005963,1094.0,0.0
6827,ART0005136,ODP18-00896,Tornitura,A20,RIS2,0.75,80,0.0,35891,ART0005963,1215.0,14.75
6828,ART0005136,ODP18-00896,Tornitura,A20,RIS2,0.75,80,0.0,35892,ART0005964,1182.0,0.0
6829,ART0005136,ODP17-11294,Tornitura,A20,RIS14,1.0,60,35.0,35884,ART0005808,500.0,9.67
6830,ART0005136,ODP17-11294,Tornitura,A20,RIS14,1.0,60,35.0,35885,ART0005906,534.0,20.93
6831,ART0005136,ODP17-11294,Tornitura,A20,RIS14,1.0,60,35.0,35886,ART0005906,200.0,7.84
6832,ART0005136,ODP17-11294,Tornitura,A20,RIS14,1.0,60,35.0,35887,ART0005509,364.0,0.73
6833,ART0005136,ODP17-11294,Tornitura,A20,RIS14,1.0,60,35.0,35888,ART0005962,4056.0,21.97
6834,ART0005136,ODP17-11294,Tornitura,A20,RIS14,2.0,60,0.0,35884,ART0005808,500.0,9.67
6835,ART0005136,ODP17-11294,Tornitura,A20,RIS14,2.0,60,0.0,35885,ART0005906,534.0,20.93
6836,ART0005136,ODP17-11294,Tornitura,A20,RIS14,2.0,60,0.0,35886,ART0005906,200.0,7.84
6837,ART0005136,ODP17-11294,Tornitura,A20,RIS14,2.0,60,0.0,35887,ART0005509,364.0,0.73
6838,ART0005136,ODP17-11294,Tornitura,A20,RIS14,2.0,60,0.0,35888,ART0005962,4056.0,21.97
6839,ART0005136,ODP17-16777,Fresatura,A30,RIS9,1.0,50,8.0,37500,ART0005176,8.0,0.0
6840,ART0005136,ODP17-16777,Controllo qualità,CQ,RIS16,0.0,15,8.0,37500,ART0005176,8.0,0.0
6841,ART0005136,ODP17-16295,Tornitura,A20,RIS2,0.5,80,2.0,36527,ART0005176,2.0,0.0
6842,ART0005136,ODP17-16295,Montaggio,A40,RIS4,1.0,50,2.0,36527,ART0005176,2.0,0.0
6843,ART0005136,ODP18-02132,Tornitura,A20,RIS13,2.5,80,3.0,36860,ART0005717,768.0,5.97
6844,ART0005136,ODP18-02211,Fresatura,A30,RIS9,1.0,50,1.0,37244,ART0005176,1.0,0.0
6845,ART0005136,ODP18-02212,Montaggio,A40,RIS13,0.25,50,1.0,37245,ART0005176,1.0,0.0
6846,ART0005136,ODP18-00897,Fresatura,A30,RIS4,1.5,60,2.0,36829,ART0005900,128.0,0.32
6847,ART0005136,ODP18-00897,Fresatura,A30,RIS4,1.5,60,2.0,36830,ART0001086,472.0,0.0
6848,ART0005136,ODP18-00897,Fresatura,A30,RIS4,1.5,60,2.0,36831,ART0005962,828.0,4.49
6849,ART0005136,ODP18-00897,Fresatura,A30,RIS4,1.5,60,2.0,36832,ART0005296,1575.0,0.68
6850,ART0005136,ODP18-00897,Fresatura,A30,RIS4,1.5,60,2.0,36833,ART0005854,55.0,0.08
6851,ART0005136,ODP18-00897,Fresatura,A30,RIS4,1.5,60,2.0,36834,ART0005994,38.0,0.09
6852,ART0005136,ODP18-00897,Fresatura,A30,RIS4,1.5,60,2.0,36835,ART0005995,54.0,0.0
6853,ART0005136,ODP18-00897,Fresatura,A30,RIS4,1.5,60,2.0,36836,ART0005181,302.0,1.63
6854,ART0005136,ODP18-00897,Fresatura,A30,RIS4,1.5,60,2.0,36837,ART0005716,50.0,0.07
6855,ART0005136,ODP18-00897,Fresatura,A30,RIS4,1.5,60,2.0,36838,ART0005172,107.0,2.09
6856,ART0005136,ODP18-00897,Fresatura,A30,RIS4,1.5,60,2.0,36839,ART0005161,200.0,27.39
6857,ART0005136,ODP18-00897,Fresatura,A30,RIS4,1.5,60,2.0,36840,ART0005233,200.0,1.78
6858,ART0005136,ODP18-00897,Fresatura,A30,RIS4,1.5,60,2.0,39908,ART0005176,32.0,0.0
6859,ART0005136,ODP18-00897,Fresatura,A30,RIS4,1.5,60,2.0,39909,ART0005216,2.0,0.0
6860,ART0005136,ODP18-00897,Fresatura,A30,RIS4,1.5,60,2.0,39910,ART0006099,154.0,0.0
6861,ART0005136,ODP18-00897,Fresatura,A30,RIS4,1.5,60,2.0,39911,ART0006019,404.0,0.0
6862,ART0005136,ODP18-02258,Fresatura,A30,RIS1,0.5,80,1.0,37474,ART0005176,1.0,0.0
6863,ART0005136,ODP18-02258,Fresatura,A30,RIS1,0.5,80,1.0,37475,ART0005176,1.0,0.0
6864,ART0005136,ODP18-02258,Controllo qualità,CQ,RIS16,0.0,15,1.0,37474,ART0005176,1.0,0.0
6865,ART0005136,ODP18-02258,Controllo qualità,CQ,RIS16,0.0,15,1.0,37475,ART0005176,1.0,0.0
6866,ART0005136,ODP18-02225,Controllo qualità,CQ,RIS16,0.0,15,1.0,37492,ART0005176,1.0,0.0
6867,ART0005136,ODP18-02225,Fresatura,A30,RIS9,1.0,50,1.0,37492,ART0005176,1.0,0.0
6868,ART0005136,ODP18-02654,Brocciatura / stozzatrice,A33,RIS13,0.5,50,4.0,38171,ART0005176,4.0,0.0
6869,ART0005136,ODP18-02654,Controllo qualità,CQ,RIS16,0.0,15,4.0,38171,ART0005176,4.0,0.0
6870,ART0005136,ODP18-02329,Tornitura,A20,RIS2,0.75,80,3.0,38271,ART0005176,3.0,0.0
6871,ART0005136,ODP18-02329,Controllo qualità,CQ,RIS16,0.0,15,3.0,38271,ART0005176,3.0,0.0
6872,ART0005136,ODP18-03352,Preparazione materiale,A10,RIS4,6.0,50,1.0,40503,ART0005176,1.0,0.0
6873,ART0005136,ODP18-03352,Preparazione materiale,A10,RIS4,5.0,50,0.0,40503,ART0005176,1.0,0.0
6874,ART0005136,ODP18-03352,Preparazione materiale,A10,RIS4,2.0,50,0.0,40503,ART0005176,1.0,0.0
6875,ART0005136,ODP18-03528,Brocciatura / stozzatrice,A33,RIS13,0.3,50,10.0,39342,ART0005176,10.0,0.0
6876,ART0005136,ODP18-03528,Controllo qualità,CQ,RIS16,0.0,15,10.0,39342,ART0005176,10.0,0.0
6877,ART0005136,ODP18-03651,Tornitura,A20,RIS2,1.75,80,8.0,39341,ART0005850,1448.0,16.51
6878,ART0005136,ODP18-04056,Tornitura,A20,RIS2,1.5,80,1.0,39759,ART0005176,1.0,0.0
6879,ART0005136,ODP18-04213,Tornitura,A20,RIS4,1.0,60,4.0,40450,ART0005176,4.0,0.0
6880,ART0005136,ODP18-04213,Controllo qualità,CQ,RIS16,0.0,15,4.0,40450,ART0005176,4.0,0.0
6881,ART0005136,ODP18-04216,Tornitura,A20,RIS1,0.67,80,2.0,40885,ART0005216,2.0,0.0
6882,ART0005136,ODP18-00897,Tornitura,A20,RIS13,1.0,80,2.0,36829,ART0005900,128.0,0.32
6883,ART0005136,ODP18-00897,Tornitura,A20,RIS13,1.0,80,2.0,36830,ART0001086,472.0,0.0
6884,ART0005136,ODP18-00897,Tornitura,A20,RIS13,1.0,80,2.0,36831,ART0005962,828.0,4.49
6885,ART0005136,ODP18-00897,Tornitura,A20,RIS13,1.0,80,2.0,36832,ART0005296,1575.0,0.68
6886,ART0005136,ODP18-00897,Tornitura,A20,RIS13,1.0,80,2.0,36833,ART0005854,55.0,0.08
6887,ART0005136,ODP18-00897,Tornitura,A20,RIS13,1.0,80,2.0,36834,ART0005994,38.0,0.09
6888,ART0005136,ODP18-00897,Tornitura,A20,RIS13,1.0,80,2.0,36835,ART0005995,54.0,0.0
6889,ART0005136,ODP18-00897,Tornitura,A20,RIS13,1.0,80,2.0,36836,ART0005181,302.0,1.63
6890,ART0005136,ODP18-00897,Tornitura,A20,RIS13,1.0,80,2.0,36837,ART0005716,50.0,0.07
6891,ART0005136,ODP18-00897,Tornitura,A20,RIS13,1.0,80,2.0,36838,ART0005172,107.0,2.09
6892,ART0005136,ODP18-00897,Tornitura,A20,RIS13,1.0,80,2.0,36839,ART0005161,200.0,27.39
6893,ART0005136,ODP18-00897,Tornitura,A20,RIS13,1.0,80,2.0,36840,ART0005233,200.0,1.78
6894,ART0005136,ODP18-00897,Tornitura,A20,RIS13,1.0,80,2.0,39908,ART0005176,32.0,0.0
6895,ART0005136,ODP18-00897,Tornitura,A20,RIS13,1.0,80,2.0,39909,ART0005216,2.0,0.0
6896,ART0005136,ODP18-00897,Tornitura,A20,RIS13,1.0,80,2.0,39910,ART0006099,154.0,0.0
6897,ART0005136,ODP18-00897,Tornitura,A20,RIS13,1.0,80,2.0,39911,ART0006019,404.0,0.0
6898,ART0005136,ODP18-00897,Controllo qualità,CQ,RIS16,0.0,15,2.0,36829,ART0005900,128.0,0.32
6899,ART0005136,ODP18-00897,Controllo qualità,CQ,RIS16,0.0,15,2.0,36830,ART0001086,472.0,0.0
6900,ART0005136,ODP18-00897,Controllo qualità,CQ,RIS16,0.0,15,2.0,36831,ART0005962,828.0,4.49
6901,ART0005136,ODP18-00897,Controllo qualità,CQ,RIS16,0.0,15,2.0,36832,ART0005296,1575.0,0.68
6902,ART0005136,ODP18-00897,Controllo qualità,CQ,RIS16,0.0,15,2.0,36833,ART0005854,55.0,0.08
6903,ART0005136,ODP18-00897,Controllo qualità,CQ,RIS16,0.0,15,2.0,36834,ART0005994,38.0,0.09
6904,ART0005136,ODP18-00897,Controllo qualità,CQ,RIS16,0.0,15,2.0,36835,ART0005995,54.0,0.0
6905,ART0005136,ODP18-00897,Controllo qualità,CQ,RIS16,0.0,15,2.0,36836,ART0005181,302.0,1.63
6906,ART0005136,ODP18-00897,Controllo qualità,CQ,RIS16,0.0,15,2.0,36837,ART0005716,50.0,0.07
6907,ART0005136,ODP18-00897,Controllo qualità,CQ,RIS16,0.0,15,2.0,36838,ART0005172,107.0,2.09
6908,ART0005136,ODP18-00897,Controllo qualità,CQ,RIS16,0.0,15,2.0,36839,ART0005161,200.0,27.39
6909,ART0005136,ODP18-00897,Controllo qualità,CQ,RIS16,0.0,15,2.0,36840,ART0005233,200.0,1.78
6910,ART0005136,ODP18-00897,Controllo qualità,CQ,RIS16,0.0,15,2.0,39908,ART0005176,32.0,0.0
6911,ART0005136,ODP18-00897,Controllo qualità,CQ,RIS16,0.0,15,2.0,39909,ART0005216,2.0,0.0
6912,ART0005136,ODP18-00897,Controllo qualità,CQ,RIS16,0.0,15,2.0,39910,ART0006099,154.0,0.0
6913,ART0005136,ODP18-00897,Controllo qualità,CQ,RIS16,0.0,15,2.0,39911,ART0006019,404.0,0.0
6914,ART0005136,ODP18-04216,Fresatura,A30,RIS9,0.75,50,2.0,40885,ART0005216,2.0,0.0
6915,ART0005136,ODP18-04216,Controllo qualità,CQ,RIS16,0.0,15,2.0,40885,ART0005216,2.0,0.0
6916,ART0005136,ODP18-04823,Tornitura,A20,RIS13,0.75,80,2.0,40882,ART0005176,2.0,0.0
6917,ART0005136,ODP18-04823,Brocciatura / stozzatrice,A33,RIS13,0.25,50,2.0,40882,ART0005176,2.0,0.0
6918,ART0005136,ODP18-04823,Controllo qualità,CQ,RIS16,0.0,15,2.0,40882,ART0005176,2.0,0.0
6919,ART0005136,ODP18-04909,Tornitura,A20,RIS2,3.5,80,14.0,41168,ART0005176,1.0,0.0
6920,ART0005136,ODP18-04909,Tornitura,A20,RIS2,0.75,80,0.0,41168,ART0005176,1.0,0.0
6921,ART0005136,ODP18-05076,Preparazione materiale,A10,RIS12,0.25,60,1.0,41826,ART0005176,1.0,0.0
6922,ART0005136,ODP18-05076,Controllo qualità,CQ,RIS16,0.0,15,1.0,41826,ART0005176,1.0,0.0
6923,ART0005136,ODP18-05216,Fresatura,A30,RIS9,1.0,50,0.0,42487,ART0005176,20.0,0.0
