,NrMovimento,Budget/cons,CodiceMP,NrArticolo,NrDocumento,QuantityMPImpiegata,ImportoCostoTOTALE
353,24510,BUDGET,ART0005148,ART0001786,ODP17-01982,664.0,71.72
354,24511,BUDGET,ART0005247,ART0001261,ODP17-02388,110.0,0.26
355,24513,BUDGET,ART0005247,ART0001263,ODP17-02388,200.0,0.47
356,24516,BUDGET,ART0005296,ART0001587,ODP17-02388,465.0,0.18
357,24517,BUDGET,ART0005232,ART0002598,ODP17-02388,25.0,2.58
358,24521,BUDGET,ART0005168,ART0002886,ODP17-02388,55.0,5.4
359,24523,BUDGET,ART0005430,ART0003164,ODP17-02388,200.0,14.4
360,24536,BUDGET,ART0005432,ART0000748,ODP17-02386,49.0,171.5
361,24537,BUDGET,ART0005433,ART0000748,ODP17-02386,49.0,49.0
362,24538,BUDGET,ART0005242,ART0000748,ODP17-02386,98.0,125.44
363,24539,BUDGET,ART0005243,ART0000748,ODP17-02386,49.0,5.49
364,24540,BUDGET,ART0001868,ART0000748,ODP17-02386,49.0,1278.86
365,24541,BUDGET,ART0001756,ART0000748,ODP17-02386,49.0,950.0
366,24542,BUDGET,ART0005434,ART0001868,ODP17-02386,8000.0,142.46
367,24947,BUDGET,ART0005316,ART0001615,ODP17-02266,8680.0,34.72
368,24948,BUDGET,ART0005436,ART0002041,ODP17-02266,196.0,65.4
369,24949,BUDGET,ART0005160,ART0002042,ODP17-02266,210.0,44.88
370,24950,BUDGET,ART0005437,ART0002042,ODP17-02266,21.0,11.76
371,24951,BUDGET,ART0005438,ART0002133,ODP17-02266,7.0,35.0
372,24952,BUDGET,ART0005439,ART0002133,ODP17-02266,525.0,80.33
373,24953,BUDGET,ART0005440,ART0002859,ODP17-02266,7.0,161.0
374,24954,BUDGET,ART0005440,ART0002860,ODP17-02266,7.0,161.0
375,25014,BUDGET,ART0005216,ART0005136,ODP17-00667,1.0,0.0
376,25018,BUDGET,ART0005443,ART0000643,ODP17-02240,51.0,219.3
377,25020,BUDGET,ART0005161,ART0004410,ODP17-02240,130.0,18.74
378,25054,BUDGET,ART0005446,ART0000893,ODP17-02242,660.0,3.25
379,25055,BUDGET,ART0005416,ART0000893,ODP17-02242,90.0,7.02
380,25194,BUDGET,ART0005447,ART0000129,ODP17-01503,5.0,195.0
381,25195,BUDGET,ART0005289,ART0000312,ODP17-01503,32.0,64.0
382,25220,BUDGET,ART0005451,ART0001422,ODP17-02267,1200.0,18.96
383,25221,BUDGET,ART0005168,ART0002148,ODP17-02856,210.0,20.61
384,25223,BUDGET,ART0001923,ART0000804,ODP17-02889,1.0,258.89
385,25224,BUDGET,ART0001813,ART0000804,ODP17-02889,1.0,63.84
386,25225,BUDGET,ART0001989,ART0000804,ODP17-02889,1.0,4.99
387,25226,BUDGET,ART0005261,ART0000804,ODP17-02889,1.0,0.0
388,25227,BUDGET,ART0005262,ART0000804,ODP17-02889,1.0,0.0
389,25228,BUDGET,ART0005412,ART0000804,ODP17-02889,1.0,0.49
390,25229,BUDGET,ART0003832,ART0000804,ODP17-02889,2.0,5.0
391,25230,BUDGET,ART0001866,ART0000795,ODP17-02882,10.0,1354.36
392,25231,BUDGET,ART0001759,ART0000795,ODP17-02882,10.0,337.59
393,25232,BUDGET,ART0005137,ART0000795,ODP17-02882,10.0,0.0
394,25233,BUDGET,ART0005152,ART0000795,ODP17-02882,10.0,0.0
395,25234,BUDGET,ART0003832,ART0000795,ODP17-02882,20.0,50.0
396,25235,BUDGET,ART0005153,ART0000795,ODP17-02882,10.0,3.64
397,25236,BUDGET,ART0001898,ART0000783,ODP17-03148,2.0,324.9
398,25237,BUDGET,ART0001786,ART0000783,ODP17-03148,2.0,91.76
399,25238,BUDGET,ART0001391,ART0000783,ODP17-03148,2.0,5.59
400,25239,BUDGET,ART0001387,ART0000783,ODP17-03148,2.0,4.27
401,25240,BUDGET,ART0005139,ART0000783,ODP17-03148,2.0,0.64
402,25241,BUDGET,ART0003831,ART0000783,ODP17-03148,6.0,15.0
403,25242,BUDGET,ART0002504,ART0000783,ODP17-03148,2.0,81.9
404,25245,BUDGET,ART0005213,ART0000628,ODP17-02528,3905.0,320.19
405,25247,BUDGET,ART0005287,ART0000644,ODP17-02392,4200.0,126.42
406,25281,BUDGET,ART0001897,ART0000762,ODP17-02385,10.0,935.27
407,25282,BUDGET,ART0001785,ART0000762,ODP17-02385,10.0,365.94
408,25283,BUDGET,ART0005149,ART0000762,ODP17-02385,10.0,0.0
409,25284,BUDGET,ART0005140,ART0000762,ODP17-02385,30.0,45.0
410,25285,BUDGET,ART0005150,ART0000762,ODP17-02385,10.0,0.0
411,25286,BUDGET,ART0005151,ART0000762,ODP17-02385,10.0,1.47
412,25287,BUDGET,ART0005453,ART0000762,ODP17-02385,20.0,26.48
413,25288,BUDGET,ART0005454,ART0000762,ODP17-02385,10.0,3.51
414,25289,BUDGET,ART0005154,ART0001897,ODP17-02385,3000.0,73.04
415,25290,BUDGET,ART0005217,ART0001785,ODP17-02385,1600.0,206.87
416,25369,BUDGET,ART0005439,ART0002224,ODP17-02988,1088.0,166.46
417,25370,BUDGET,ART0001074,ART0002366,ODP17-02988,560.0,96.16
418,25371,BUDGET,ART0005323,ART0002793,ODP17-02988,60.0,468.0
419,25372,BUDGET,ART0005459,ART0003189,ODP17-02988,52.0,109.2
420,25432,BUDGET,ART0005161,ART0001741,ODP17-03214,70.0,10.09
421,25517,BUDGET,ART0005340,ART0001267,ODP17-03149,235.0,2.53
422,25518,BUDGET,ART0005341,ART0002267,ODP17-03149,260.0,8.32
423,25527,BUDGET,ART0005160,ART0001940,ODP17-02757,400.0,85.48
424,25528,BUDGET,ART0005227,ART0001830,ODP17-02757,300.0,44.1
425,25529,BUDGET,ART0005227,ART0001514,ODP17-02757,90.0,13.23
426,25534,BUDGET,ART0005144,ART0001493,ODP17-02572,23.0,17.25
427,25535,BUDGET,ART0005313,ART0001636,ODP17-02572,1680.0,2.02
428,25536,BUDGET,ART0005181,ART0001637,ODP17-02572,1720.0,8.6
429,25538,BUDGET,ART0005462,ART0001745,ODP17-02572,185.0,74.59
430,25539,BUDGET,ART0005154,ART0002228,ODP17-02572,90.0,2.19
431,25540,BUDGET,ART0005232,ART0002262,ODP17-02572,40.0,4.13
432,25541,BUDGET,ART0005164,ART0002263,ODP17-02572,38.0,3.33
433,25542,BUDGET,ART0005463,ART0002455,ODP17-02572,470.0,99.1
434,25543,BUDGET,ART0005464,ART0002456,ODP17-02572,310.0,34.77
435,25545,BUDGET,ART0005466,ART0002580,ODP17-02572,1.0,0.0
436,25546,BUDGET,ART0005467,ART0002581,ODP17-02572,1.0,21.0
437,25548,BUDGET,ART0005328,ART0002958,ODP17-02572,32.0,5.26
438,25549,BUDGET,ART0005436,ART0002959,ODP17-02572,30.0,10.01
439,25550,BUDGET,ART0005394,ART0002988,ODP17-02572,35.0,29.17
440,25551,BUDGET,ART0005468,ART0002989,ODP17-02572,25.0,19.01
441,25552,BUDGET,ART0005409,ART0002990,ODP17-02572,40.0,13.55
442,25553,BUDGET,ART0005385,ART0003195,ODP17-02572,440.0,1.16
443,25554,BUDGET,ART0005469,ART0005028,ODP17-02243,195.0,60.37
444,25555,BUDGET,ART0005176,ART0005136,ODP17-03728,4.0,0.0
445,25571,BUDGET,ART0005470,ART0005136,ODP17-03787,50.0,0.0
446,25631,BUDGET,ART0005348,ART0001252,ODP17-02892,490.0,12.22
447,25633,BUDGET,ART0005471,ART0001497,ODP17-02892,16.0,10.75
448,25634,BUDGET,ART0005325,ART0001653,ODP17-02892,1110.0,5.32
449,25636,BUDGET,ART0005249,ART0002271,ODP17-02892,96.0,0.0
450,25639,BUDGET,ART0005165,ART0002829,ODP17-02892,120.0,58.83
451,25640,BUDGET,ART0005383,ART0002918,ODP17-02892,50.0,32.96
452,25641,BUDGET,ART0005383,ART0002919,ODP17-02892,40.0,26.37
453,25642,BUDGET,ART0005190,ART0003309,ODP17-02892,57.0,5.54
454,25643,BUDGET,ART0005190,ART0003310,ODP17-02892,30.0,2.92
455,25649,BUDGET,ART0005472,ART0002012,ODP17-02685,1.0,22.0
456,25656,BUDGET,ART0001898,ART0000783,ODP17-02529,6.0,900.14
457,25657,BUDGET,ART0001786,ART0000783,ODP17-02529,6.0,244.7
458,25658,BUDGET,ART0001391,ART0000783,ODP17-02529,6.0,16.96
459,25659,BUDGET,ART0001387,ART0000783,ODP17-02529,6.0,18.13
460,25660,BUDGET,ART0005139,ART0000783,ODP17-02529,6.0,1.93
461,25661,BUDGET,ART0003831,ART0000783,ODP17-02529,18.0,45.0
462,25662,BUDGET,ART0002504,ART0000783,ODP17-02529,6.0,177.52
463,25668,BUDGET,ART0005161,ART0001898,ODP17-02529,1150.0,165.24
464,25669,BUDGET,ART0005148,ART0001786,ODP17-02529,850.0,91.84
465,25670,BUDGET,ART0005190,ART0001391,ODP17-02529,234.0,22.75
466,25672,BUDGET,ART0005479,ART0002504,ODP17-02529,16.0,72.0
467,25673,BUDGET,ART0005457,ART0001908,ODP17-02529,1485.0,46.11
468,25676,BUDGET,ART0005480,ART0003105,ODP17-03508,110.0,0.65
469,25678,BUDGET,ART0005481,ART0001733,ODP17-02883,15.0,123.0
470,25680,BUDGET,ART0005227,ART0001739,ODP17-02942,180.0,26.46
471,25709,BUDGET,ART0005168,ART0001989,ODP17-02503,101.0,9.91
472,25750,BUDGET,ART0001891,ART0000850,ODP17-02710,3.0,297.75
473,25751,BUDGET,ART0001779,ART0000850,ODP17-02710,3.0,102.56
474,25752,BUDGET,ART0005222,ART0000850,ODP17-02710,6.0,12.0
475,25753,BUDGET,ART0001404,ART0000850,ODP17-02710,6.0,14.06
476,25754,BUDGET,ART0005223,ART0000850,ODP17-02710,3.0,0.34
477,25755,BUDGET,ART0005483,ART0001180,ODP17-02710,630.0,0.0
478,25756,BUDGET,ART0005167,ART0001566,ODP17-02710,2610.0,1.22
479,25758,BUDGET,ART0005142,ART0003101,ODP17-02710,70.0,4.21
480,25766,BUDGET,ART0005484,ART0001185,ODP17-03076,352.0,0.0
481,25767,BUDGET,ART0005274,ART0002109,ODP17-03076,100.0,0.13
482,25769,BUDGET,ART0005485,ART0002866,ODP17-03076,90.0,22.41
483,25773,BUDGET,ART0001829,ART0000790,ODP17-02941,1.0,188.0
484,25774,BUDGET,ART0001939,ART0000790,ODP17-02941,1.0,263.79
485,25775,BUDGET,ART0005137,ART0000790,ODP17-02941,1.0,0.0
486,25776,BUDGET,ART0005138,ART0000790,ODP17-02941,1.0,0.0
487,25777,BUDGET,ART0001987,ART0000790,ODP17-02941,1.0,50.68
488,25778,BUDGET,ART0003831,ART0000790,ODP17-02941,5.0,12.5
489,25779,BUDGET,ART0005487,ART0000790,ODP17-02941,1.0,0.0
490,25780,BUDGET,ART0005328,ART0001829,ODP17-02941,183.0,30.1
491,25781,BUDGET,ART0005488,ART0001939,ODP17-02941,165.0,11.29
492,25916,BUDGET,ART0005485,ART0001794,ODP17-03188,994.0,337.85
493,25917,BUDGET,ART0005439,ART0002139,ODP17-03150,104.0,15.91
494,25918,BUDGET,ART0005439,ART0002140,ODP17-03150,108.0,16.52
495,25920,BUDGET,ART0005279,ART0002895,ODP17-03150,280.0,25.88
496,25921,BUDGET,ART0005279,ART0002896,ODP17-03150,280.0,25.88
497,25929,BUDGET,ART0005491,ART0001776,ODP17-03075,136.0,52.0
498,25930,BUDGET,ART0005161,ART0001889,ODP17-03075,180.0,24.65
499,26049,BUDGET,ART0005493,ART0001264,ODP17-02891,305.0,0.82
500,26122,BUDGET,ART0005325,ART0001590,ODP17-03506,880.0,4.21
501,26123,BUDGET,ART0005511,ART0002530,ODP17-03506,2.0,48.0
502,26130,BUDGET,ART0005176,ART0005136,ODP17-03788,1.0,0.0
503,26135,BUDGET,ART0001913,ART0000786,ODP17-03579,1.0,247.45
504,26136,BUDGET,ART0001786,ART0000786,ODP17-03579,1.0,45.88
505,26137,BUDGET,ART0001391,ART0000786,ODP17-03579,1.0,2.83
506,26138,BUDGET,ART0001387,ART0000786,ODP17-03579,1.0,3.02
507,26139,BUDGET,ART0005139,ART0000786,ODP17-03579,1.0,0.32
508,26140,BUDGET,ART0003831,ART0000786,ODP17-03579,3.0,7.5
509,26141,BUDGET,ART0002504,ART0000786,ODP17-03579,1.0,40.95
510,26142,BUDGET,ART0001898,ART0001913,ODP17-03579,1.0,162.45
511,26195,BUDGET,ART0005215,ART0000645,ODP17-03507,1040.0,146.01
512,26347,BUDGET,ART0005537,ART0004152,ODP17-01270,4260.0,14.2
513,26377,BUDGET,ART0005538,ART0004014,ODP17-03843,110.0,399.41
514,26453,BUDGET,ART0005273,ART0003940,ODP17-03082,460.0,241.42
515,26455,BUDGET,ART0005426,ART0004149,ODP17-03082,3745.0,5.38
516,26464,BUDGET,ART0005543,ART0005026,ODP17-02807,150.0,63.02
517,26466,BUDGET,ART0005323,ART0002793,ODP17-03852,20.0,196.0
518,26467,BUDGET,ART0005544,ART0001265,ODP17-03125,450.0,328.0
519,26468,BUDGET,ART0005545,ART0001266,ODP17-03125,750.0,72.0
520,26469,BUDGET,ART0005546,ART0001515,ODP17-03125,1.0,25.0
521,26471,BUDGET,ART0005548,ART0001669,ODP17-03125,1280.0,4.0
522,26472,BUDGET,ART0005505,ART0001670,ODP17-03125,800.0,1.28
523,26473,BUDGET,ART0005549,ART0002017,ODP17-03125,1.0,51.0
524,26474,BUDGET,ART0005550,ART0002018,ODP17-03125,1.0,42.0
525,26475,BUDGET,ART0005551,ART0002019,ODP17-03125,1.0,49.0
526,26477,BUDGET,ART0005553,ART0002284,ODP17-03125,1.0,13.5
527,26480,BUDGET,ART0005556,ART0002718,ODP17-03125,1.0,50.0
528,26481,BUDGET,ART0005557,ART0002719,ODP17-03125,1.0,43.0
529,26482,BUDGET,ART0005558,ART0002836,ODP17-03125,189.0,348.33
530,26484,BUDGET,ART0005548,ART0003275,ODP17-03125,280.0,0.88
531,26612,BUDGET,ART0005560,ART0002502,ODP17-03938,140.0,21.27
532,26621,BUDGET,ART0005229,ART0001154,ODP17-03979,4500.0,33.75
533,26622,BUDGET,ART0005291,ART0001433,ODP17-03979,800.0,6.12
534,26636,BUDGET,ART0003839,ART0005136,ODP17-04538,2.0,10.0
535,26637,BUDGET,ART0001807,ART0005136,ODP17-04538,1.0,52.35
536,26638,BUDGET,ART0003839,ART0005136,ODP17-04538,2.0,10.0
537,26645,BUDGET,ART0005176,ART0005136,ODP17-04557,42.0,0.0
538,26646,BUDGET,ART0005176,ART0005136,ODP17-04557,12.0,0.0
539,26786,BUDGET,ART0005186,ART0002172,ODP17-04651,80.0,2.21
540,26798,BUDGET,ART0005583,ART0001218,ODP17-04800,275.0,1.03
541,26799,BUDGET,ART0005176,ART0005136,ODP17-05306,12.0,0.0
542,26831,BUDGET,ART0005403,ART0004175,ODP17-03187,135.0,28.85
543,26877,BUDGET,ART0001886,ART0000848,ODP17-03845,15.0,1233.23
544,26878,BUDGET,ART0001775,ART0000848,ODP17-03845,15.0,693.94
545,26879,BUDGET,ART0001403,ART0000848,ODP17-03845,15.0,50.0
546,26880,BUDGET,ART0005222,ART0000848,ODP17-03845,45.0,90.0
547,26881,BUDGET,ART0005332,ART0000848,ODP17-03845,30.0,90.85
548,26882,BUDGET,ART0005283,ART0000848,ODP17-03845,15.0,1.31
549,26883,BUDGET,ART0005354,ART0002740,ODP17-03845,2450.0,68.6
550,26884,BUDGET,ART0005434,ART0001886,ODP17-03845,2880.0,53.23
551,26885,BUDGET,ART0005334,ART0001775,ODP17-03845,2465.0,179.12
552,26887,BUDGET,ART0001776,ART0000779,ODP17-03577,2.0,116.78
553,26888,BUDGET,ART0001889,ART0000779,ODP17-03577,2.0,270.9
554,26889,BUDGET,ART0003831,ART0000779,ODP17-03577,4.0,10.0
555,26890,BUDGET,ART0005139,ART0000779,ODP17-03577,2.0,0.64
556,26891,BUDGET,ART0005137,ART0000779,ODP17-03577,2.0,0.0
557,26892,BUDGET,ART0005138,ART0000779,ODP17-03577,2.0,0.0
558,26893,BUDGET,ART0005148,ART0001776,ODP17-03577,272.0,30.85
559,26894,BUDGET,ART0005161,ART0001889,ODP17-03577,360.0,49.29
560,26928,BUDGET,ART0005588,ART0001047,ODP17-04046,270.0,12.4
561,26929,BUDGET,ART0005589,ART0001047,ODP17-04046,240.0,7.83
562,26930,BUDGET,ART0005590,ART0001046,ODP17-04046,340.0,0.0
563,26931,BUDGET,ART0005591,ART0001046,ODP17-04046,240.0,4.32
564,26937,BUDGET,ART0005213,ART0001095,ODP17-04046,15.0,1.23
565,26938,BUDGET,ART0005417,ART0001095,ODP17-04046,30.0,0.39
566,26941,BUDGET,ART0005172,ART0004386,ODP17-03849,780.0,12.99
567,26995,BUDGET,ART0005593,ART0003824,ODP17-03405,1000.0,5.94
568,27071,BUDGET,ART0001880,ART0000772,ODP17-03844,1.0,163.82
569,27072,BUDGET,ART0001768,ART0000772,ODP17-03844,1.0,72.09
570,27073,BUDGET,ART0005145,ART0000772,ODP17-03844,1.0,0.0
571,27074,BUDGET,ART0005137,ART0000772,ODP17-03844,1.0,0.0
572,27075,BUDGET,ART0003831,ART0000772,ODP17-03844,3.0,7.5
573,27076,BUDGET,ART0005146,ART0000772,ODP17-03844,1.0,0.0
574,27077,BUDGET,ART0005154,ART0001880,ODP17-03844,260.0,14.13
575,27078,BUDGET,ART0005148,ART0001768,ODP17-03844,200.0,22.68
576,27087,BUDGET,ART0001869,ART0000797,ODP17-03730,1.0,228.64
577,27088,BUDGET,ART0001761,ART0000797,ODP17-03730,1.0,71.44
578,27089,BUDGET,ART0001389,ART0000797,ODP17-03730,1.0,12.5
579,27090,BUDGET,ART0001385,ART0000797,ODP17-03730,1.0,12.5
580,27091,BUDGET,ART0001983,ART0000797,ODP17-03730,1.0,37.5
581,27092,BUDGET,ART0005412,ART0000797,ODP17-03730,1.0,0.49
582,27093,BUDGET,ART0003832,ART0000797,ODP17-03730,3.0,7.5
583,27094,BUDGET,ART0001074,ART0001869,ODP17-03730,220.0,37.78
584,27095,BUDGET,ART0005227,ART0001761,ODP17-03730,180.0,27.77
585,27096,BUDGET,ART0005595,ART0001162,ODP17-04147,205.0,134.54
586,27098,BUDGET,ART0005402,ART0001609,ODP17-04147,672.0,1.25
587,27100,BUDGET,ART0005598,ART0001993,ODP17-04147,1.0,7.0
588,27101,BUDGET,ART0005599,ART0001994,ODP17-04147,8.0,76.8
589,27114,BUDGET,ART0005341,ART0004420,ODP17-05267,400.0,12.8
590,27127,BUDGET,ART0005395,ART0003277,ODP17-04828,935.0,9.82
591,27128,BUDGET,ART0005416,ART0001272,ODP17-04828,1815.0,143.3
592,27155,BUDGET,ART0005428,ART0000697,ODP17-05737,160.0,1.68
593,27233,BUDGET,ART0005176,ART0005136,ODP17-05736,2.0,0.0
594,27234,BUDGET,ART0005606,ART0000116,ODP17-02128,2.0,52.0
595,27241,BUDGET,ART0005291,ART0002107,ODP17-03853,1035.0,7.92
596,27242,BUDGET,ART0005311,ART0002385,ODP17-03853,2250.0,176.25
597,27243,BUDGET,ART0005607,ART0000638,ODP17-04653,10.0,30.0
598,27244,BUDGET,ART0005608,ART0000641,ODP17-04653,5.0,60.0
599,27246,BUDGET,ART0005349,ART0005011,ODP17-03791,210.0,39.73
600,27393,BUDGET,ART0005619,ART0001110,ODP17-04390,1.0,12.0
601,27396,BUDGET,ART0001074,ART0001113,ODP17-04390,25.0,4.29
602,27400,BUDGET,ART0005623,ART0001117,ODP17-04390,1.0,30.0
603,27401,BUDGET,ART0005624,ART0001117,ODP17-04390,275.0,119.0
604,27418,BUDGET,ART0005633,ART0001129,ODP17-04390,2.0,31.0
605,27458,BUDGET,ART0005634,ART0001170,ODP17-04118,1.0,20.71
606,27459,BUDGET,ART0001082,ART0001170,ODP17-04118,380.0,7.58
607,27460,BUDGET,ART0002358,ART0002370,ODP17-05964,1.0,53.94
608,27463,BUDGET,ART0001788,ART0000784,ODP17-04558,2.0,485.01
609,27464,BUDGET,ART0001873,ART0000784,ODP17-04558,2.0,547.86
610,27465,BUDGET,ART0001426,ART0000784,ODP17-04558,2.0,50.0
611,27466,BUDGET,ART0003831,ART0000784,ODP17-04558,6.0,15.0
612,27467,BUDGET,ART0005139,ART0000784,ODP17-04558,2.0,0.64
613,27468,BUDGET,ART0003841,ART0000784,ODP17-04558,4.0,19.0
614,27469,BUDGET,ART0005635,ART0001788,ODP17-04558,280.0,40.01
615,27470,BUDGET,ART0005245,ART0001873,ODP17-04558,650.0,40.36
616,27501,BUDGET,ART0005160,ART0000151,ODP17-03785,24.0,5.13
617,27502,BUDGET,ART0005161,ART0000152,ODP17-03785,18.0,2.46
618,27550,BUDGET,ART0005513,ART0001190,ODP17-05019,1380.0,4.66
619,27552,BUDGET,ART0005637,ART0001492,ODP17-05019,60.0,0.81
620,27553,BUDGET,ART0005232,ART0002173,ODP17-05019,126.0,13.02
621,27558,BUDGET,ART0005216,ART0001590,ODP17-05307,5.0,0.0
622,27653,BUDGET,ART0001082,ART0002152,ODP17-05184,270.0,5.39
623,27655,BUDGET,ART0001921,ART0000752,ODP17-05018,6.0,565.94
624,27656,BUDGET,ART0001811,ART0000752,ODP17-05018,6.0,524.92
625,27657,BUDGET,ART0001409,ART0000752,ODP17-05018,6.0,12.66
626,27658,BUDGET,ART0005242,ART0000752,ODP17-05018,12.0,15.36
627,27659,BUDGET,ART0005283,ART0000752,ODP17-05018,6.0,0.52
628,27660,BUDGET,ART0005284,ART0000752,ODP17-05018,6.0,0.0
629,27661,BUDGET,ART0005150,ART0000752,ODP17-05018,6.0,0.0
630,27662,BUDGET,ART0005639,ART0001921,ODP17-05018,1125.0,80.41
631,27663,BUDGET,ART0005560,ART0001811,ODP17-05018,1140.0,174.84
632,27664,BUDGET,ART0001078,ART0001409,ODP17-05018,263.0,5.47
633,27665,BUDGET,ART0001897,ART0000762,ODP17-06164,10.0,950.44
634,27666,BUDGET,ART0001785,ART0000762,ODP17-06164,10.0,380.97
635,27667,BUDGET,ART0005149,ART0000762,ODP17-06164,10.0,0.0
636,27668,BUDGET,ART0005140,ART0000762,ODP17-06164,30.0,45.0
637,27669,BUDGET,ART0005150,ART0000762,ODP17-06164,10.0,0.0
638,27670,BUDGET,ART0005151,ART0000762,ODP17-06164,10.0,1.47
639,27671,BUDGET,ART0005453,ART0000762,ODP17-06164,20.0,26.48
640,27672,BUDGET,ART0005454,ART0000762,ODP17-06164,10.0,3.51
641,27673,BUDGET,ART0001866,ART0000795,ODP17-06164,10.0,1616.51
642,27674,BUDGET,ART0001759,ART0000795,ODP17-06164,10.0,342.07
643,27675,BUDGET,ART0005137,ART0000795,ODP17-06164,10.0,0.0
644,27676,BUDGET,ART0005152,ART0000795,ODP17-06164,10.0,0.0
645,27677,BUDGET,ART0003832,ART0000795,ODP17-06164,20.0,50.0
646,27678,BUDGET,ART0005153,ART0000795,ODP17-06164,10.0,3.64
647,27700,BUDGET,ART0005640,ART0004373,ODP17-05344,102.0,1428.0
648,27701,BUDGET,ART0005641,ART0004374,ODP17-05344,102.0,1039.38
649,27702,BUDGET,ART0005642,ART0004397,ODP17-05344,101.0,2471.47
650,27734,BUDGET,ART0005273,ART0003940,ODP17-04824,330.0,173.19
651,27742,BUDGET,ART0005644,ART0000223,ODP17-05309,16.0,116.8
652,27775,BUDGET,ART0001897,ART0000762,ODP17-04829,20.0,1497.01
653,27776,BUDGET,ART0001785,ART0000762,ODP17-04829,20.0,714.46
654,27777,BUDGET,ART0005149,ART0000762,ODP17-04829,20.0,0.0
655,27778,BUDGET,ART0005140,ART0000762,ODP17-04829,60.0,90.0
656,27779,BUDGET,ART0005150,ART0000762,ODP17-04829,20.0,0.0
657,27780,BUDGET,ART0005151,ART0000762,ODP17-04829,20.0,2.94
658,27781,BUDGET,ART0005453,ART0000762,ODP17-04829,40.0,52.96
659,27782,BUDGET,ART0005454,ART0000762,ODP17-04829,20.0,7.02
660,27783,BUDGET,ART0001866,ART0000795,ODP17-04829,8.0,1433.02
661,27784,BUDGET,ART0001759,ART0000795,ODP17-04829,8.0,276.06
662,27785,BUDGET,ART0005137,ART0000795,ODP17-04829,8.0,0.0
663,27786,BUDGET,ART0005152,ART0000795,ODP17-04829,8.0,0.0
664,27787,BUDGET,ART0003832,ART0000795,ODP17-04829,16.0,40.0
665,27788,BUDGET,ART0005153,ART0000795,ODP17-04829,8.0,2.92
666,27789,BUDGET,ART0005154,ART0001897,ODP17-04829,3150.0,171.21
667,27790,BUDGET,ART0005148,ART0001785,ODP17-04829,1600.0,182.52
668,27791,BUDGET,ART0005160,ART0001866,ODP17-04829,2672.0,571.03
669,27792,BUDGET,ART0005227,ART0001759,ODP17-04829,1200.0,185.11
670,27822,BUDGET,ART0001931,ART0000826,ODP17-04799,1.0,455.72
671,27823,BUDGET,ART0001821,ART0000826,ODP17-04799,1.0,129.35
672,27824,BUDGET,ART0002554,ART0000826,ODP17-04799,1.0,64.67
673,27825,BUDGET,ART0002553,ART0000826,ODP17-04799,1.0,43.75
674,27826,BUDGET,ART0005301,ART0000826,ODP17-04799,1.0,0.0
675,27827,BUDGET,ART0005302,ART0000826,ODP17-04799,1.0,0.0
676,27828,BUDGET,ART0003834,ART0000826,ODP17-04799,4.0,18.0
677,27829,BUDGET,ART0005160,ART0001931,ODP17-04799,470.0,100.44
678,27830,BUDGET,ART0005649,ART0001821,ODP17-04799,440.0,0.0
679,27831,BUDGET,ART0005317,ART0002554,ODP17-04799,50.0,2.69
680,27903,BUDGET,ART0005650,ART0004885,ODP17-05706,2160.0,10.08
681,27904,BUDGET,ART0005651,ART0004886,ODP17-05706,12.0,132.0
682,27905,BUDGET,ART0005650,ART0004886,ODP17-05706,2220.0,10.36
683,27906,BUDGET,ART0005652,ART0004886,ODP17-05706,4000.0,135.9
684,27914,BUDGET,ART0005637,ART0001149,ODP17-05186,1080.0,14.51
685,27915,BUDGET,ART0005224,ART0002476,ODP17-05186,225.0,12.6
686,27997,BUDGET,ART0005666,ART0005029,ODP17-05182,1.0,17.0
687,27998,BUDGET,ART0005664,ART0005029,ODP17-05182,510.0,42.71
688,27999,BUDGET,ART0005666,ART0005030,ODP17-03939,1.0,29.5
689,28000,BUDGET,ART0005664,ART0005030,ODP17-03939,806.0,70.61
690,28001,BUDGET,ART0005245,ART0005030,ODP17-03939,25.0,1.55
691,28008,BUDGET,ART0005668,ART0004836,ODP17-05468,20.0,260.0
692,28010,BUDGET,ART0005335,ART0003610,ODP17-06015,189.0,28.35
693,28035,BUDGET,ART0001942,ART0000812,ODP17-05185,2.0,594.2
694,28036,BUDGET,ART0001832,ART0000812,ODP17-05185,2.0,279.75
695,28037,BUDGET,ART0002020,ART0000812,ODP17-05185,2.0,68.75
696,28038,BUDGET,ART0002120,ART0000812,ODP17-05185,2.0,25.0
697,28039,BUDGET,ART0005669,ART0000812,ODP17-05185,2.0,0.0
698,28040,BUDGET,ART0003832,ART0000812,ODP17-05185,10.0,25.0
699,28041,BUDGET,ART0005261,ART0000812,ODP17-05185,2.0,0.0
700,28042,BUDGET,ART0005262,ART0000812,ODP17-05185,2.0,0.0
701,28043,BUDGET,ART0005160,ART0001942,ODP17-05185,380.0,81.2
702,28044,BUDGET,ART0005227,ART0001832,ODP17-05185,340.0,52.45
703,28045,BUDGET,ART0001913,ART0000786,ODP17-05735,1.0,210.02
704,28046,BUDGET,ART0001786,ART0000786,ODP17-05735,1.0,45.88
705,28047,BUDGET,ART0001391,ART0000786,ODP17-05735,1.0,2.83
706,28048,BUDGET,ART0001387,ART0000786,ODP17-05735,1.0,3.02
707,28049,BUDGET,ART0005139,ART0000786,ODP17-05735,1.0,0.32
708,28050,BUDGET,ART0003831,ART0000786,ODP17-05735,3.0,7.5
